account_id,customer_id,product_id,account_type,open_date,status
ACC0012629,CUST008107,PRD09,Term Deposit,2023-07-26,Closed
ACC0012630,CUST008107,PRD02,Savings Account,2020-07-19,Closed
ACC0012631,CUST008108,PRD01,Checking Account,2022-07-01,Open
ACC0012632,CUST008108,PRD02,Savings Account,2024-07-03,Open
ACC0012633,CUST008109,PRD01,Checking Account,2024-03-08,Open
ACC0012634,CUST008109,PRD02,Savings Account,2024-08-20,Open
ACC0012635,CUST008110,PRD01,Checking Account,2022-02-15,Open
ACC0012636,CUST008111,PRD01,Checking Account,2020-03-03,Open
ACC0012637,CUST008111,PRD02,Savings Account,2019-09-08,Open
ACC0012638,CUST008112,PRD01,Checking Account,2023-09-27,Open
ACC0012639,CUST008112,PRD02,Savings Account,2023-05-07,Open
ACC0012640,CUST008113,PRD01,Checking Account,2023-09-03,Open
ACC0012641,CUST008114,PRD01,Checking Account,2024-07-05,Open
ACC0012642,CUST008115,PRD01,Checking Account,2023-05-14,Closed
ACC0012643,CUST008116,PRD01,Checking Account,2024-09-02,Open
ACC0012644,CUST008116,PRD02,Savings Account,2024-09-15,Open
ACC0012645,CUST008117,PRD01,Checking Account,2023-07-06,Open
ACC0012646,CUST008117,PRD02,Savings Account,2024-04-24,Open
ACC0012647,CUST008118,PRD09,Term Deposit,2021-09-27,Open
ACC0012648,CUST008118,PRD01,Checking Account,2021-07-13,Open
ACC0012649,CUST008118,PRD02,Savings Account,2021-06-15,Open
ACC0012650,CUST008119,PRD01,Checking Account,2023-11-12,Open
ACC0012651,CUST008120,PRD01,Checking Account,2019-03-25,Open
ACC0012652,CUST008121,PRD01,Checking Account,2023-12-29,Open
ACC0012653,CUST008122,PRD01,Checking Account,2023-10-23,Open
ACC0012654,CUST008122,PRD09,Term Deposit,2024-11-19,Open
ACC0012655,CUST008123,PRD01,Checking Account,2020-06-29,Open
ACC0012656,CUST008123,PRD02,Savings Account,2024-06-09,Open
ACC0012657,CUST008124,PRD01,Checking Account,2022-01-06,Closed
ACC0012658,CUST008125,PRD01,Checking Account,2024-05-23,Open
ACC0012659,CUST008126,PRD01,Checking Account,2023-10-12,Open
ACC0012660,CUST008126,PRD02,Savings Account,2024-12-10,Open
ACC0012661,CUST008127,PRD01,Checking Account,2022-02-14,Closed
ACC0012662,CUST008127,PRD02,Savings Account,2024-03-05,Closed
ACC0012663,CUST008128,PRD01,Checking Account,2024-09-21,Open
ACC0012664,CUST008128,PRD02,Savings Account,2024-04-01,Open
ACC0012665,CUST008129,PRD01,Checking Account,2024-04-18,Open
ACC0012666,CUST008129,PRD02,Savings Account,2024-07-15,Open
ACC0012667,CUST008130,PRD01,Checking Account,2024-10-11,Open
ACC0012668,CUST008131,PRD01,Checking Account,2023-06-01,Open
ACC0012669,CUST008132,PRD01,Checking Account,2024-05-04,Open
ACC0012670,CUST008133,PRD01,Checking Account,2024-12-16,Open
ACC0012671,CUST008133,PRD02,Savings Account,2024-03-26,Open
ACC0012672,CUST008134,PRD01,Checking Account,2024-07-07,Open
ACC0012673,CUST008135,PRD01,Checking Account,2024-11-01,Open
ACC0012674,CUST008136,PRD01,Checking Account,2024-02-05,Open
ACC0012675,CUST008137,PRD01,Checking Account,2023-09-19,Open
ACC0012676,CUST008137,PRD02,Savings Account,2024-11-12,Open
ACC0012677,CUST008138,PRD01,Checking Account,2022-11-08,Open
ACC0012678,CUST008139,PRD01,Checking Account,2023-05-13,Open
ACC0012679,CUST008139,PRD02,Savings Account,2023-04-18,Open
ACC0012680,CUST008140,PRD01,Checking Account,2021-07-03,Closed
ACC0012681,CUST008141,PRD01,Checking Account,2024-09-30,Open
ACC0012682,CUST008142,PRD01,Checking Account,2022-09-17,Closed
ACC0012683,CUST008142,PRD02,Savings Account,2023-10-07,Closed
ACC0012684,CUST008143,PRD01,Checking Account,2024-11-13,Open
ACC0012685,CUST008144,PRD01,Checking Account,2023-01-09,Open
ACC0012686,CUST008144,PRD02,Savings Account,2024-06-11,Open
ACC0012687,CUST008145,PRD09,Term Deposit,2023-02-02,Open
ACC0012688,CUST008145,PRD01,Checking Account,2024-06-27,Open
ACC0012689,CUST008145,PRD02,Savings Account,2022-03-11,Open
ACC0012690,CUST008146,PRD01,Checking Account,2024-08-04,Closed
ACC0012691,CUST008146,PRD02,Savings Account,2024-05-06,Closed
ACC0012692,CUST008147,PRD01,Checking Account,2022-09-16,Open
ACC0012693,CUST008148,PRD01,Checking Account,2024-11-13,Open
ACC0012694,CUST008148,PRD02,Savings Account,2024-05-04,Open
ACC0012695,CUST008149,PRD01,Checking Account,2023-06-20,Open
ACC0012696,CUST008150,PRD01,Checking Account,2024-06-30,Open
ACC0012697,CUST008151,PRD01,Checking Account,2021-04-16,Closed
ACC0012698,CUST008152,PRD01,Checking Account,2024-08-22,Closed
ACC0012699,CUST008152,PRD02,Savings Account,2024-07-07,Closed
ACC0012700,CUST008153,PRD01,Checking Account,2023-12-05,Open
ACC0012701,CUST008153,PRD02,Savings Account,2024-10-23,Open
ACC0012702,CUST008154,PRD01,Checking Account,2021-07-04,Open
ACC0012703,CUST008154,PRD02,Savings Account,2023-08-04,Open
ACC0012704,CUST008155,PRD01,Checking Account,2023-02-07,Open
ACC0012705,CUST008156,PRD01,Checking Account,2024-12-12,Closed
ACC0012706,CUST008157,PRD01,Checking Account,2023-07-24,Open
ACC0012707,CUST008157,PRD02,Savings Account,2024-02-15,Open
ACC0012708,CUST008158,PRD01,Checking Account,2024-07-25,Open
ACC0012709,CUST008158,PRD02,Savings Account,2024-01-28,Open
ACC0012710,CUST008159,PRD01,Checking Account,2023-04-25,Open
ACC0012711,CUST008160,PRD01,Checking Account,2023-12-04,Open
ACC0012712,CUST008161,PRD01,Checking Account,2022-06-30,Open
ACC0012713,CUST008161,PRD02,Savings Account,2016-06-22,Open
ACC0012714,CUST008162,PRD01,Checking Account,2019-01-04,Open
ACC0012715,CUST008163,PRD09,Term Deposit,2019-11-14,Open
ACC0012716,CUST008163,PRD01,Checking Account,2023-07-02,Open
ACC0012717,CUST008164,PRD01,Checking Account,2020-02-13,Open
ACC0012718,CUST008165,PRD09,Term Deposit,2023-07-23,Open
ACC0012719,CUST008165,PRD01,Checking Account,2022-01-06,Open
ACC0012720,CUST008165,PRD02,Savings Account,2023-01-13,Open
ACC0012721,CUST008166,PRD01,Checking Account,2022-08-10,Open
ACC0012722,CUST008167,PRD01,Checking Account,2018-02-23,Open
ACC0012723,CUST008168,PRD01,Checking Account,2022-01-19,Open
ACC0012724,CUST008169,PRD01,Checking Account,2020-07-20,Open
ACC0012725,CUST008170,PRD01,Checking Account,2024-02-17,Open
ACC0012726,CUST008170,PRD02,Savings Account,2019-06-02,Open
ACC0012727,CUST008171,PRD01,Checking Account,2024-03-02,Open
ACC0012728,CUST008171,PRD02,Savings Account,2023-03-18,Open
ACC0012729,CUST008172,PRD09,Term Deposit,2022-07-08,Open
ACC0012730,CUST008172,PRD01,Checking Account,2022-09-20,Open
ACC0012731,CUST008173,PRD01,Checking Account,2023-01-06,Closed
ACC0012732,CUST008173,PRD02,Savings Account,2019-10-25,Closed
ACC0012733,CUST008174,PRD01,Checking Account,2022-01-24,Closed
ACC0012734,CUST008174,PRD02,Savings Account,2022-04-16,Closed
ACC0012735,CUST008175,PRD01,Checking Account,2023-01-20,Open
ACC0012736,CUST008175,PRD09,Term Deposit,2020-02-03,Open
ACC0012737,CUST008175,PRD02,Savings Account,2021-09-30,Open
ACC0012738,CUST008176,PRD01,Checking Account,2020-12-12,Open
ACC0012739,CUST008176,PRD02,Savings Account,2023-03-01,Open
ACC0012740,CUST008177,PRD01,Checking Account,2022-10-29,Closed
ACC0012741,CUST008177,PRD02,Savings Account,2024-11-26,Closed
ACC0012742,CUST008178,PRD01,Checking Account,2024-04-22,Open
ACC0012743,CUST008178,PRD09,Term Deposit,2024-01-21,Open
ACC0012744,CUST008179,PRD01,Checking Account,2020-10-05,Open
ACC0012745,CUST008180,PRD01,Checking Account,2023-06-12,Open
ACC0012746,CUST008181,PRD01,Checking Account,2023-12-02,Open
ACC0012747,CUST008182,PRD01,Checking Account,2020-08-18,Open
ACC0012748,CUST008182,PRD02,Savings Account,2018-09-22,Open
ACC0012749,CUST008183,PRD01,Checking Account,2024-12-27,Closed
ACC0012750,CUST008183,PRD02,Savings Account,2024-12-13,Closed
ACC0012751,CUST008184,PRD01,Checking Account,2024-06-15,Closed
ACC0012752,CUST008185,PRD01,Checking Account,2023-04-16,Open
ACC0012753,CUST008185,PRD02,Savings Account,2016-08-11,Open
ACC0012754,CUST008186,PRD01,Checking Account,2019-09-15,Open
ACC0012755,CUST008186,PRD02,Savings Account,2022-02-02,Open
ACC0012756,CUST008187,PRD01,Checking Account,2024-11-21,Closed
ACC0012757,CUST008188,PRD01,Checking Account,2024-11-27,Open
ACC0012758,CUST008188,PRD09,Term Deposit,2024-11-13,Open
ACC0012759,CUST008189,PRD01,Checking Account,2020-11-16,Closed
ACC0012760,CUST008189,PRD02,Savings Account,2023-11-13,Closed
ACC0012761,CUST008190,PRD01,Checking Account,2024-03-23,Open
ACC0012762,CUST008191,PRD01,Checking Account,2022-10-31,Open
ACC0012763,CUST008192,PRD01,Checking Account,2024-10-30,Open
ACC0012764,CUST008192,PRD02,Savings Account,2024-08-14,Open
ACC0012765,CUST008193,PRD01,Checking Account,2021-01-11,Open
ACC0012766,CUST008194,PRD01,Checking Account,2019-10-13,Closed
ACC0012767,CUST008194,PRD02,Savings Account,2020-08-13,Closed
ACC0012768,CUST008195,PRD01,Checking Account,2022-07-04,Open
ACC0012769,CUST008195,PRD09,Term Deposit,2023-06-20,Open
ACC0012770,CUST008196,PRD01,Checking Account,2024-12-20,Closed
ACC0012771,CUST008196,PRD02,Savings Account,2024-06-29,Closed
ACC0012772,CUST008197,PRD01,Checking Account,2021-04-08,Open
ACC0012773,CUST008198,PRD01,Checking Account,2021-08-11,Closed
ACC0012774,CUST008199,PRD01,Checking Account,2019-06-18,Open
ACC0012775,CUST008199,PRD09,Term Deposit,2021-11-09,Open
ACC0012776,CUST008199,PRD02,Savings Account,2021-10-19,Open
ACC0012777,CUST008200,PRD01,Checking Account,2024-09-11,Open
ACC0012778,CUST008200,PRD02,Savings Account,2020-05-03,Open
ACC0012779,CUST008201,PRD01,Checking Account,2021-06-20,Closed
ACC0012780,CUST008201,PRD09,Term Deposit,2019-12-15,Closed
ACC0012781,CUST008202,PRD01,Checking Account,2024-10-19,Open
ACC0012782,CUST008203,PRD01,Checking Account,2021-10-29,Open
ACC0012783,CUST008203,PRD02,Savings Account,2021-02-08,Open
ACC0012784,CUST008204,PRD01,Checking Account,2022-07-15,Open
ACC0012785,CUST008204,PRD02,Savings Account,2024-10-12,Open
ACC0012786,CUST008205,PRD01,Checking Account,2023-07-23,Open
ACC0012787,CUST008205,PRD02,Savings Account,2023-08-30,Open
ACC0012788,CUST008206,PRD09,Term Deposit,2020-12-12,Open
ACC0012789,CUST008206,PRD01,Checking Account,2018-06-02,Open
ACC0012790,CUST008207,PRD01,Checking Account,2024-11-22,Open
ACC0012791,CUST008208,PRD01,Checking Account,2023-05-17,Open
ACC0012792,CUST008209,PRD01,Checking Account,2024-09-14,Open
ACC0012793,CUST008210,PRD01,Checking Account,2024-08-13,Closed
ACC0012794,CUST008210,PRD09,Term Deposit,2022-06-05,Closed
ACC0012795,CUST008211,PRD01,Checking Account,2023-11-22,Open
ACC0012796,CUST008212,PRD01,Checking Account,2022-12-11,Open
ACC0012797,CUST008213,PRD01,Checking Account,2019-04-19,Open
ACC0012798,CUST008213,PRD02,Savings Account,2019-09-01,Open
ACC0012799,CUST008214,PRD01,Checking Account,2023-04-14,Open
ACC0012800,CUST008215,PRD01,Checking Account,2017-06-18,Closed
ACC0012801,CUST008215,PRD02,Savings Account,2021-07-30,Closed
ACC0012802,CUST008216,PRD01,Checking Account,2024-08-06,Open
ACC0012803,CUST008217,PRD01,Checking Account,2024-04-11,Closed
ACC0012804,CUST008217,PRD02,Savings Account,2024-06-02,Closed
ACC0012805,CUST008218,PRD01,Checking Account,2024-02-19,Open
ACC0012806,CUST008218,PRD02,Savings Account,2024-04-13,Open
ACC0012807,CUST008219,PRD01,Checking Account,2024-01-28,Open
ACC0012808,CUST008219,PRD02,Savings Account,2022-02-14,Open
ACC0012809,CUST008220,PRD01,Checking Account,2024-07-31,Open
ACC0012810,CUST008221,PRD01,Checking Account,2023-11-26,Open
ACC0012811,CUST008222,PRD01,Checking Account,2024-01-11,Open
ACC0012812,CUST008223,PRD01,Checking Account,2023-11-01,Open
ACC0012813,CUST008224,PRD01,Checking Account,2023-09-20,Closed
ACC0012814,CUST008225,PRD01,Checking Account,2021-08-06,Closed
ACC0012815,CUST008226,PRD01,Checking Account,2023-08-06,Open
ACC0012816,CUST008227,PRD01,Checking Account,2022-11-29,Open
ACC0012817,CUST008227,PRD02,Savings Account,2023-11-14,Open
ACC0012818,CUST008228,PRD01,Checking Account,2021-07-23,Open
ACC0012819,CUST008229,PRD01,Checking Account,2024-09-29,Open
ACC0012820,CUST008229,PRD02,Savings Account,2024-10-14,Open
ACC0012821,CUST008230,PRD01,Checking Account,2024-12-18,Open
ACC0012822,CUST008230,PRD09,Term Deposit,2024-12-12,Open
ACC0012823,CUST008231,PRD01,Checking Account,2024-10-15,Open
ACC0012824,CUST008232,PRD01,Checking Account,2023-09-19,Open
ACC0012825,CUST008233,PRD01,Checking Account,2023-07-02,Open
ACC0012826,CUST008234,PRD01,Checking Account,2024-02-09,Closed
ACC0012827,CUST008235,PRD01,Checking Account,2023-01-12,Open
ACC0012828,CUST008235,PRD02,Savings Account,2024-11-20,Open
ACC0012829,CUST008236,PRD01,Checking Account,2023-12-15,Open
ACC0012830,CUST008237,PRD01,Checking Account,2019-10-21,Open
ACC0012831,CUST008237,PRD02,Savings Account,2024-09-27,Open
ACC0012832,CUST008238,PRD01,Checking Account,2022-12-17,Open
ACC0012833,CUST008238,PRD02,Savings Account,2018-04-28,Open
ACC0012834,CUST008239,PRD09,Term Deposit,2024-10-10,Closed
ACC0012835,CUST008239,PRD01,Checking Account,2024-03-12,Closed
ACC0012836,CUST008240,PRD01,Checking Account,2020-02-08,Open
ACC0012837,CUST008241,PRD01,Checking Account,2024-03-01,Open
ACC0012838,CUST008242,PRD01,Checking Account,2024-10-03,Open
ACC0012839,CUST008242,PRD09,Term Deposit,2020-02-10,Open
ACC0012840,CUST008243,PRD01,Checking Account,2019-02-22,Closed
ACC0012841,CUST008243,PRD02,Savings Account,2020-10-03,Closed
ACC0012842,CUST008244,PRD01,Checking Account,2024-10-08,Open
ACC0012843,CUST008245,PRD01,Checking Account,2023-12-08,Closed
ACC0012844,CUST008245,PRD02,Savings Account,2024-04-12,Closed
ACC0012845,CUST008246,PRD01,Checking Account,2022-06-10,Open
ACC0012846,CUST008247,PRD01,Checking Account,2024-10-01,Open
ACC0012847,CUST008248,PRD01,Checking Account,2021-08-21,Open
ACC0012848,CUST008248,PRD02,Savings Account,2019-06-09,Open
ACC0012849,CUST008249,PRD01,Checking Account,2023-08-18,Open
ACC0012850,CUST008249,PRD02,Savings Account,2022-12-08,Open
ACC0012851,CUST008250,PRD01,Checking Account,2022-01-21,Open
ACC0012852,CUST008251,PRD01,Checking Account,2024-09-14,Closed
ACC0012853,CUST008251,PRD02,Savings Account,2024-03-07,Closed
ACC0012854,CUST008252,PRD01,Checking Account,2022-09-30,Open
ACC0012855,CUST008253,PRD01,Checking Account,2023-10-03,Open
ACC0012856,CUST008254,PRD01,Checking Account,2024-12-04,Open
ACC0012857,CUST008254,PRD09,Term Deposit,2024-11-30,Open
ACC0012858,CUST008255,PRD01,Checking Account,2023-10-16,Closed
ACC0012859,CUST008256,PRD01,Checking Account,2024-01-16,Open
ACC0012860,CUST008257,PRD01,Checking Account,2019-10-14,Open
ACC0012861,CUST008257,PRD02,Savings Account,2018-08-25,Open
ACC0012862,CUST008258,PRD01,Checking Account,2023-06-03,Open
ACC0012863,CUST008258,PRD09,Term Deposit,2021-07-02,Open
ACC0012864,CUST008258,PRD02,Savings Account,2021-12-30,Open
ACC0012865,CUST008259,PRD01,Checking Account,2020-03-17,Open
ACC0012866,CUST008260,PRD09,Term Deposit,2022-12-04,Open
ACC0012867,CUST008260,PRD01,Checking Account,2023-07-13,Open
ACC0012868,CUST008261,PRD01,Checking Account,2018-12-18,Open
ACC0012869,CUST008262,PRD01,Checking Account,2018-10-26,Closed
ACC0012870,CUST008263,PRD01,Checking Account,2024-06-08,Open
ACC0012871,CUST008263,PRD02,Savings Account,2021-03-20,Open
ACC0012872,CUST008264,PRD01,Checking Account,2021-03-08,Open
ACC0012873,CUST008264,PRD02,Savings Account,2023-01-17,Open
ACC0012874,CUST008265,PRD01,Checking Account,2023-02-06,Open
ACC0012875,CUST008266,PRD01,Checking Account,2022-12-02,Open
ACC0012876,CUST008266,PRD02,Savings Account,2021-08-05,Open
ACC0012877,CUST008267,PRD09,Term Deposit,2024-05-13,Open
ACC0012878,CUST008267,PRD01,Checking Account,2021-11-21,Open
ACC0012879,CUST008267,PRD02,Savings Account,2023-02-19,Open
ACC0012880,CUST008268,PRD01,Checking Account,2022-04-10,Open
ACC0012881,CUST008269,PRD01,Checking Account,2022-11-24,Closed
ACC0012882,CUST008270,PRD01,Checking Account,2023-05-31,Closed
ACC0012883,CUST008271,PRD01,Checking Account,2019-11-20,Open
ACC0012884,CUST008271,PRD02,Savings Account,2024-12-24,Open
ACC0012885,CUST008272,PRD01,Checking Account,2019-04-28,Open
ACC0012886,CUST008273,PRD01,Checking Account,2024-08-13,Open
ACC0012887,CUST008274,PRD01,Checking Account,2022-08-21,Open
ACC0012888,CUST008275,PRD01,Checking Account,2019-10-05,Open
ACC0012889,CUST008276,PRD01,Checking Account,2024-03-07,Open
ACC0012890,CUST008277,PRD01,Checking Account,2024-06-14,Open
ACC0012891,CUST008278,PRD01,Checking Account,2024-08-08,Open
ACC0012892,CUST008279,PRD01,Checking Account,2024-01-31,Open
ACC0012893,CUST008280,PRD01,Checking Account,2020-10-22,Closed
ACC0012894,CUST008280,PRD02,Savings Account,2023-07-30,Closed
ACC0012895,CUST008281,PRD09,Term Deposit,2022-01-15,Open
ACC0012896,CUST008281,PRD01,Checking Account,2020-09-03,Open
ACC0012897,CUST008282,PRD09,Term Deposit,2021-05-23,Open
ACC0012898,CUST008282,PRD01,Checking Account,2023-10-27,Open
ACC0012899,CUST008282,PRD02,Savings Account,2016-08-02,Open
ACC0012900,CUST008283,PRD01,Checking Account,2020-04-07,Open
ACC0012901,CUST008284,PRD01,Checking Account,2024-01-06,Closed
ACC0012902,CUST008284,PRD02,Savings Account,2023-08-15,Closed
ACC0012903,CUST008285,PRD01,Checking Account,2024-05-07,Open
ACC0012904,CUST008286,PRD01,Checking Account,2024-04-11,Open
ACC0012905,CUST008287,PRD01,Checking Account,2019-03-31,Open
ACC0012906,CUST008288,PRD01,Checking Account,2022-08-13,Open
ACC0012907,CUST008288,PRD02,Savings Account,2024-10-29,Open
ACC0012908,CUST008289,PRD01,Checking Account,2021-07-13,Open
ACC0012909,CUST008290,PRD01,Checking Account,2020-10-23,Open
ACC0012910,CUST008290,PRD02,Savings Account,2023-12-10,Open
ACC0012911,CUST008291,PRD01,Checking Account,2024-12-31,Open
ACC0012912,CUST008292,PRD01,Checking Account,2022-08-19,Open
ACC0012913,CUST008293,PRD01,Checking Account,2023-02-10,Closed
ACC0012914,CUST008293,PRD02,Savings Account,2024-12-24,Closed
ACC0012915,CUST008294,PRD01,Checking Account,2023-09-26,Open
ACC0012916,CUST008294,PRD09,Term Deposit,2023-04-07,Open
ACC0012917,CUST008294,PRD02,Savings Account,2024-10-09,Open
ACC0012918,CUST008295,PRD01,Checking Account,2022-01-02,Closed
ACC0012919,CUST008295,PRD02,Savings Account,2023-02-25,Closed
ACC0012920,CUST008296,PRD01,Checking Account,2021-09-06,Open
ACC0012921,CUST008296,PRD02,Savings Account,2020-07-09,Open
ACC0012922,CUST008297,PRD01,Checking Account,2023-06-11,Open
ACC0012923,CUST008298,PRD01,Checking Account,2024-10-06,Open
ACC0012924,CUST008299,PRD01,Checking Account,2022-08-08,Open
ACC0012925,CUST008299,PRD02,Savings Account,2022-07-08,Open
ACC0012926,CUST008300,PRD01,Checking Account,2023-09-18,Open
ACC0012927,CUST008300,PRD02,Savings Account,2023-12-24,Open
ACC0012928,CUST008301,PRD01,Checking Account,2020-11-21,Closed
ACC0012929,CUST008302,PRD01,Checking Account,2024-07-08,Open
ACC0012930,CUST008302,PRD02,Savings Account,2022-06-05,Open
ACC0012931,CUST008303,PRD01,Checking Account,2024-06-04,Open
ACC0012932,CUST008303,PRD02,Savings Account,2023-05-15,Open
ACC0012933,CUST008304,PRD01,Checking Account,2017-08-05,Open
ACC0012934,CUST008304,PRD02,Savings Account,2023-08-18,Open
ACC0012935,CUST008305,PRD01,Checking Account,2023-08-25,Open
ACC0012936,CUST008306,PRD01,Checking Account,2022-06-02,Closed
ACC0012937,CUST008306,PRD09,Term Deposit,2024-08-23,Closed
ACC0012938,CUST008307,PRD01,Checking Account,2024-11-29,Open
ACC0012939,CUST008307,PRD02,Savings Account,2024-05-02,Open
ACC0012940,CUST008308,PRD01,Checking Account,2024-06-09,Open
ACC0012941,CUST008308,PRD02,Savings Account,2024-03-22,Open
ACC0012942,CUST008309,PRD09,Term Deposit,2021-06-08,Closed
ACC0012943,CUST008309,PRD01,Checking Account,2019-05-02,Closed
ACC0012944,CUST008310,PRD09,Term Deposit,2021-11-23,Open
ACC0012945,CUST008310,PRD01,Checking Account,2022-11-02,Open
ACC0012946,CUST008310,PRD02,Savings Account,2023-12-23,Open
ACC0012947,CUST008311,PRD01,Checking Account,2019-12-20,Open
ACC0012948,CUST008311,PRD02,Savings Account,2024-09-15,Open
ACC0012949,CUST008312,PRD09,Term Deposit,2023-01-13,Open
ACC0012950,CUST008312,PRD01,Checking Account,2022-09-24,Open
ACC0012951,CUST008313,PRD01,Checking Account,2021-09-21,Closed
ACC0012952,CUST008313,PRD02,Savings Account,2023-02-03,Closed
ACC0012953,CUST008314,PRD01,Checking Account,2023-06-19,Open
ACC0012954,CUST008315,PRD01,Checking Account,2024-03-09,Open
ACC0012955,CUST008315,PRD09,Term Deposit,2020-10-22,Open
ACC0012956,CUST008316,PRD01,Checking Account,2024-10-11,Closed
ACC0012957,CUST008317,PRD01,Checking Account,2024-07-29,Open
ACC0012958,CUST008318,PRD01,Checking Account,2024-06-13,Open
ACC0012959,CUST008318,PRD02,Savings Account,2021-07-19,Open
ACC0012960,CUST008319,PRD01,Checking Account,2023-03-21,Open
ACC0012961,CUST008319,PRD02,Savings Account,2024-04-28,Open
ACC0012962,CUST008320,PRD01,Checking Account,2020-02-18,Open
ACC0012963,CUST008321,PRD01,Checking Account,2022-09-27,Open
