deposit_id,customer_id,open_date,principal_amount,term_months,interest_rate,auto_renew,status
DEP002007,CUST012496,2022-12-29,20334.11,12,0.0483,False,Active
DEP002008,CUST012502,2023-11-02,37779.82,36,0.0699,False,Active
DEP002009,CUST012504,2018-08-28,43510.73,12,0.0634,False,Active
DEP002010,CUST012512,2024-12-17,25389.23,12,0.0499,False,Matured
DEP002011,CUST012513,2023-05-31,527.17,6,0.0702,False,Active
DEP002012,CUST012531,2024-09-20,19133.53,12,0.056,False,Matured
DEP002013,CUST012535,2024-07-15,24439.8,3,0.0475,False,Matured
DEP002014,CUST012551,2022-08-20,31621.51,12,0.0371,True,Active
DEP002015,CUST012563,2024-09-22,14288.09,12,0.0313,True,Withdrawn Early
DEP002016,CUST012574,2024-09-19,11051.7,6,0.0511,False,Matured
DEP002017,CUST012575,2023-09-08,46028.36,6,0.0619,False,Matured
DEP002018,CUST012584,2022-06-24,44466.08,24,0.0601,True,Active
DEP002019,CUST012592,2024-08-21,5102.37,6,0.0384,True,Matured
DEP002020,CUST012596,2024-12-07,25229.79,36,0.051,False,Matured
DEP002021,CUST012600,2024-12-03,4526.81,6,0.0697,False,Matured
DEP002022,CUST012618,2021-03-03,30592.54,12,0.0356,False,Active
DEP002023,CUST012619,2024-09-21,48688.11,24,0.0569,False,Matured
DEP002024,CUST012633,2022-06-21,41349.51,6,0.0608,False,Matured
DEP002025,CUST012639,2024-03-25,41288.67,12,0.037,True,Active
DEP002026,CUST012640,2022-11-18,2674.18,6,0.0335,False,Active
DEP002027,CUST012645,2024-07-07,35858.96,24,0.05,False,Active
DEP002028,CUST012648,2019-08-19,18161.02,36,0.0352,False,Active
DEP002029,CUST012652,2024-02-28,13561.32,12,0.0523,True,Active
DEP002030,CUST012654,2017-06-18,46343.9,36,0.0497,True,Active
DEP002031,CUST012655,2022-07-31,44767.05,3,0.0332,False,Matured
DEP002032,CUST012656,2024-09-25,18678.58,3,0.0334,False,Matured
DEP002033,CUST012662,2023-10-28,42769.17,24,0.049,True,Active
DEP002034,CUST012673,2022-03-01,48470.77,3,0.0497,False,Active
DEP002035,CUST012678,2022-03-05,48007.32,36,0.0546,False,Active
DEP002036,CUST012679,2023-03-03,34207.16,6,0.0701,True,Matured
DEP002037,CUST012692,2023-10-09,16869.96,6,0.04,True,Active
DEP002038,CUST012697,2023-02-15,26535.61,12,0.0577,True,Active
DEP002039,CUST012702,2024-07-22,24764.4,6,0.034,True,Active
DEP002040,CUST012717,2022-09-16,8021.61,36,0.0364,False,Matured
DEP002041,CUST012719,2024-10-14,29639.53,36,0.077,False,Matured
DEP002042,CUST012730,2024-02-14,31982.33,24,0.0356,False,Active
DEP002043,CUST012740,2023-06-08,13226.61,6,0.0761,False,Active
DEP002044,CUST012749,2023-04-05,46919.82,12,0.0491,False,Active
DEP002045,CUST012752,2020-09-06,23099.74,12,0.0782,False,Active
DEP002046,CUST012756,2018-10-25,10509.48,12,0.0745,False,Matured
DEP002047,CUST012758,2024-06-12,48244.83,12,0.0705,True,Matured
DEP002048,CUST012765,2020-02-15,6316.77,3,0.0368,False,Matured
DEP002049,CUST012769,2024-04-23,47340.73,12,0.0419,False,Active
DEP002050,CUST012774,2022-11-26,40902.19,12,0.0746,True,Active
DEP002051,CUST012777,2022-12-31,20564.74,12,0.038,False,Active
DEP002052,CUST012787,2024-07-12,21043.76,3,0.0778,True,Withdrawn Early
DEP002053,CUST012792,2019-03-05,17668.07,6,0.032,True,Withdrawn Early
DEP002054,CUST012793,2024-05-01,47256.58,24,0.0377,False,Matured
DEP002055,CUST012797,2024-07-31,49492.46,6,0.0629,True,Active
DEP002056,CUST012800,2023-12-22,31344.69,3,0.0301,False,Active
DEP002057,CUST012803,2021-03-20,16823.7,12,0.0617,True,Matured
DEP002058,CUST012805,2024-04-18,29591.25,6,0.0771,False,Withdrawn Early
DEP002059,CUST012806,2024-11-29,47145.17,12,0.0771,True,Matured
DEP002060,CUST012808,2024-11-26,27109.46,36,0.0751,False,Matured
DEP002061,CUST012814,2024-06-23,43356.39,6,0.0654,False,Matured
DEP002062,CUST012825,2020-08-23,14487.5,24,0.0302,True,Matured
DEP002063,CUST012835,2023-05-16,6816.15,12,0.0666,False,Withdrawn Early
DEP002064,CUST012837,2024-10-18,24656.3,24,0.0594,True,Matured
DEP002065,CUST012839,2023-06-23,27721.31,3,0.0676,False,Active
DEP002066,CUST012840,2023-09-22,28085.43,24,0.0749,True,Active
DEP002067,CUST012857,2024-10-27,33231.56,12,0.0647,False,Active
DEP002068,CUST012859,2021-09-02,29821.04,12,0.0456,False,Matured
DEP002069,CUST012862,2023-06-26,2353.73,24,0.0763,True,Active
DEP002070,CUST012864,2024-09-27,27525.12,24,0.0419,False,Active
DEP002071,CUST012865,2022-11-13,2975.9,6,0.0415,False,Active
DEP002072,CUST012866,2022-05-07,30982.23,12,0.0773,False,Matured
DEP002073,CUST012870,2020-12-31,6507.94,3,0.058,False,Withdrawn Early
DEP002074,CUST012871,2021-02-02,24046.6,6,0.0503,True,Withdrawn Early
DEP002075,CUST012878,2023-07-19,12222.53,6,0.0342,False,Active
DEP002076,CUST012883,2021-09-08,4645.15,24,0.0303,True,Active
DEP002077,CUST012887,2023-03-24,44504.72,3,0.0781,False,Active
DEP002078,CUST012892,2024-01-19,18039.16,24,0.0575,False,Matured
DEP002079,CUST012899,2024-08-06,17896.03,24,0.047,True,Active
DEP002080,CUST012901,2020-09-27,11317.76,3,0.0667,False,Active
DEP002081,CUST012916,2024-07-26,11857.38,3,0.0538,False,Active
DEP002082,CUST012918,2017-06-18,41201.04,24,0.0416,True,Matured
DEP002083,CUST012927,2024-09-26,34041.02,3,0.0544,True,Matured
DEP002084,CUST012952,2024-09-11,20731.02,12,0.0321,False,Active
DEP002085,CUST012964,2023-01-04,32844.08,24,0.0513,False,Withdrawn Early
DEP002086,CUST012967,2020-11-11,14761.76,6,0.0689,True,Active
DEP002087,CUST012970,2017-12-17,17440.94,12,0.0588,True,Matured
DEP002088,CUST012980,2024-08-24,31290.64,3,0.0304,True,Active
DEP002089,CUST012988,2024-07-22,44133.0,36,0.0642,True,Matured
DEP002090,CUST012998,2024-12-05,35796.13,24,0.0317,False,Withdrawn Early
DEP002091,CUST013000,2020-02-01,44368.67,3,0.0483,False,Active
DEP002092,CUST013001,2024-06-01,35499.5,12,0.0533,False,Matured
DEP002093,CUST013020,2021-08-12,10019.13,6,0.064,False,Active
DEP002094,CUST013029,2021-12-30,17388.92,12,0.0509,False,Withdrawn Early
DEP002095,CUST013033,2024-10-26,45357.06,12,0.0626,False,Active
DEP002096,CUST013044,2023-06-30,11750.62,12,0.0661,False,Matured
DEP002097,CUST013047,2024-09-25,8397.97,24,0.0354,True,Matured
DEP002098,CUST013060,2021-09-10,5661.33,6,0.0427,True,Active
DEP002099,CUST013074,2019-03-12,39501.15,12,0.0598,False,Active
DEP002100,CUST013078,2020-05-06,10577.12,6,0.0481,False,Withdrawn Early
DEP002101,CUST013087,2020-05-06,41331.39,24,0.0677,True,Active
DEP002102,CUST013092,2024-08-28,33381.59,3,0.046,False,Matured
DEP002103,CUST013099,2022-08-20,30423.64,6,0.0425,False,Active
DEP002104,CUST013101,2023-01-03,8507.19,12,0.0412,True,Active
DEP002105,CUST013106,2024-07-31,24071.02,24,0.0681,False,Active
DEP002106,CUST013124,2022-10-19,7028.02,6,0.0537,True,Active
DEP002107,CUST013125,2020-01-01,9408.95,12,0.074,False,Active
DEP002108,CUST013140,2023-01-17,31861.73,12,0.0515,True,Active
DEP002109,CUST013143,2024-04-11,17785.86,12,0.0304,True,Active
DEP002110,CUST013147,2023-03-09,34537.18,12,0.048,True,Active
DEP002111,CUST013151,2024-08-22,26227.65,12,0.0626,True,Matured
DEP002112,CUST013153,2022-11-15,14909.07,6,0.0774,False,Matured
DEP002113,CUST013159,2018-08-28,13400.08,12,0.0509,False,Active
DEP002114,CUST013164,2024-12-19,4712.95,12,0.0315,False,Matured
DEP002115,CUST013175,2023-03-08,1902.76,6,0.0397,True,Matured
DEP002116,CUST013176,2020-08-11,16711.76,12,0.0402,False,Active
DEP002117,CUST013177,2022-02-14,32010.26,12,0.0335,False,Active
DEP002118,CUST013178,2024-10-29,12188.05,6,0.0688,True,Matured
DEP002119,CUST013188,2020-07-16,42606.22,12,0.0421,False,Active
DEP002120,CUST013193,2024-03-04,9847.63,24,0.0479,True,Active
DEP002121,CUST013197,2024-02-17,8297.55,12,0.0489,False,Active
DEP002122,CUST013200,2022-10-21,42871.64,3,0.0625,False,Matured
DEP002123,CUST013201,2020-08-03,12621.93,6,0.062,False,Matured
DEP002124,CUST013207,2022-08-11,43614.45,36,0.0789,False,Matured
DEP002125,CUST013223,2023-02-11,9433.41,6,0.0541,True,Matured
DEP002126,CUST013236,2024-12-07,39707.45,6,0.0632,False,Active
DEP002127,CUST013241,2024-03-26,33574.42,12,0.0666,False,Matured
DEP002128,CUST013247,2020-05-13,6444.4,3,0.0405,True,Matured
DEP002129,CUST013258,2024-04-06,47324.44,12,0.0629,False,Matured
DEP002130,CUST013265,2024-02-20,23029.4,6,0.0767,True,Active
DEP002131,CUST013268,2024-01-24,34964.08,12,0.0542,False,Matured
DEP002132,CUST013271,2021-06-08,18237.96,3,0.0714,False,Matured
DEP002133,CUST013272,2020-09-01,29286.78,12,0.057,True,Matured
DEP002134,CUST013282,2024-02-16,20192.31,12,0.0307,False,Active
DEP002135,CUST013287,2024-06-12,8243.88,12,0.0619,True,Active
DEP002136,CUST013290,2022-11-24,23644.52,3,0.0449,True,Matured
DEP002137,CUST013303,2018-12-15,38201.36,6,0.0674,False,Active
DEP002138,CUST013307,2023-07-27,26376.1,6,0.08,False,Matured
DEP002139,CUST013310,2024-09-22,3319.88,12,0.0476,True,Active
DEP002140,CUST013313,2023-02-19,38206.2,3,0.0796,False,Matured
DEP002141,CUST013314,2021-07-20,21132.6,24,0.0757,False,Matured
DEP002142,CUST013316,2018-02-23,31021.53,12,0.0597,False,Active
DEP002143,CUST013325,2023-01-22,11489.61,6,0.0337,False,Active
DEP002144,CUST013326,2022-06-07,5577.39,6,0.0326,True,Matured
DEP002145,CUST013328,2021-02-21,17451.16,12,0.0307,True,Active
DEP002146,CUST013331,2023-05-12,13961.54,36,0.0426,False,Active
DEP002147,CUST013334,2023-10-14,30440.88,6,0.0483,True,Matured
DEP002148,CUST013337,2021-01-06,24934.21,36,0.0789,True,Active
DEP002149,CUST013343,2018-09-24,16861.76,6,0.0406,False,Active
DEP002150,CUST013346,2018-06-10,43575.69,24,0.0664,True,Active
DEP002151,CUST013368,2024-11-23,45660.77,6,0.0477,False,Active
DEP002152,CUST013376,2024-03-15,22778.35,12,0.0314,True,Matured
DEP002153,CUST013387,2023-12-19,34962.56,12,0.0342,False,Active
DEP002154,CUST013389,2022-11-04,3251.96,24,0.0485,False,Active
DEP002155,CUST013413,2024-03-28,9116.49,36,0.0798,False,Active
DEP002156,CUST013420,2024-08-19,19799.49,24,0.0691,False,Active
DEP002157,CUST013423,2021-11-12,906.73,12,0.0759,False,Matured
DEP002158,CUST013425,2023-07-22,7623.44,36,0.0715,False,Active
DEP002159,CUST013434,2024-04-28,46852.88,12,0.079,False,Active
DEP002160,CUST013448,2024-09-06,22616.94,6,0.0422,True,Matured
DEP002161,CUST013462,2023-12-05,21407.43,24,0.0783,False,Matured
DEP002162,CUST013464,2019-05-19,30489.79,6,0.0469,True,Matured
DEP002163,CUST013467,2019-06-03,26375.21,6,0.0513,False,Active
DEP002164,CUST013471,2024-12-25,41135.76,12,0.0453,False,Active
DEP002165,CUST013477,2023-06-28,34712.51,24,0.0316,False,Active
DEP002166,CUST013490,2022-06-07,16293.13,3,0.0443,True,Withdrawn Early
DEP002167,CUST013502,2022-10-18,10762.98,12,0.07,False,Active
DEP002168,CUST013514,2020-12-08,29070.54,3,0.053,False,Matured
DEP002169,CUST013522,2024-06-11,37430.48,3,0.0721,False,Active
DEP002170,CUST013526,2024-09-08,20657.5,12,0.0799,False,Active
DEP002171,CUST013531,2020-10-19,47540.55,12,0.0724,True,Withdrawn Early
DEP002172,CUST013537,2023-05-21,37239.06,6,0.0786,True,Active
DEP002173,CUST013539,2024-04-04,38443.66,6,0.0436,True,Withdrawn Early
DEP002174,CUST013541,2023-04-03,32897.89,6,0.0365,True,Matured
DEP002175,CUST013544,2017-08-12,869.77,36,0.0537,False,Matured
DEP002176,CUST013545,2024-07-18,34997.08,12,0.064,True,Matured
DEP002177,CUST013546,2023-03-08,44105.52,24,0.0555,False,Active
DEP002178,CUST013554,2023-07-15,49894.83,12,0.0568,False,Withdrawn Early
DEP002179,CUST013556,2018-02-16,3650.4,6,0.0776,True,Matured
DEP002180,CUST013564,2024-07-26,16179.42,3,0.0795,False,Matured
DEP002181,CUST013567,2024-10-25,30628.39,12,0.0387,False,Active
DEP002182,CUST013573,2021-02-09,26337.42,12,0.0647,False,Matured
DEP002183,CUST013577,2020-05-25,23664.35,6,0.057,False,Active
DEP002184,CUST013580,2024-03-03,30663.63,36,0.0663,False,Active
DEP002185,CUST013583,2022-08-20,29300.0,12,0.0732,False,Matured
DEP002186,CUST013587,2022-07-01,43284.61,6,0.0676,True,Matured
DEP002187,CUST013589,2016-06-04,24154.73,12,0.0574,False,Withdrawn Early
DEP002188,CUST013596,2021-06-30,20720.61,24,0.0336,False,Active
DEP002189,CUST013608,2021-07-24,23750.0,12,0.0601,False,Active
DEP002190,CUST013610,2023-12-13,15711.9,6,0.0595,False,Active
DEP002191,CUST013616,2021-11-17,44586.57,12,0.056,True,Active
DEP002192,CUST013620,2021-03-13,18634.64,36,0.0325,True,Active
DEP002193,CUST013622,2024-12-17,20896.02,6,0.0563,False,Matured
DEP002194,CUST013631,2019-12-19,46814.87,12,0.045,False,Matured
DEP002195,CUST013641,2020-02-22,27671.75,12,0.0574,False,Matured
DEP002196,CUST013644,2017-09-24,39361.2,6,0.0629,False,Matured
DEP002197,CUST013646,2023-10-15,40323.24,3,0.0501,True,Matured
DEP002198,CUST013657,2024-09-06,30230.95,36,0.033,True,Active
DEP002199,CUST013666,2024-11-21,34229.83,36,0.0549,False,Active
DEP002200,CUST013667,2020-07-29,46330.49,12,0.037,False,Active
DEP002201,CUST013674,2022-02-22,15491.06,3,0.0469,True,Active
DEP002202,CUST013677,2022-08-01,37331.85,36,0.0664,False,Active
DEP002203,CUST013684,2020-03-02,19517.48,12,0.071,False,Withdrawn Early
DEP002204,CUST013704,2021-10-21,18366.49,12,0.0623,True,Active
DEP002205,CUST013709,2023-02-19,30407.0,12,0.0393,False,Active
DEP002206,CUST013710,2023-11-21,3261.02,12,0.0747,False,Active
DEP002207,CUST013712,2018-11-15,43258.76,36,0.0497,False,Withdrawn Early
DEP002208,CUST013713,2021-04-27,22220.11,24,0.0581,True,Active
DEP002209,CUST013721,2024-05-04,6210.69,6,0.0745,False,Active
DEP002210,CUST013725,2023-02-16,12096.28,24,0.07,True,Active
DEP002211,CUST013726,2024-06-28,5816.94,6,0.0303,True,Withdrawn Early
DEP002212,CUST013727,2023-02-14,25793.84,6,0.0303,True,Withdrawn Early
DEP002213,CUST013729,2024-09-12,11238.45,12,0.0792,True,Matured
DEP002214,CUST013731,2023-03-22,47806.13,24,0.0381,False,Active
DEP002215,CUST013732,2021-01-17,13871.81,6,0.0632,False,Withdrawn Early
DEP002216,CUST013740,2021-06-09,8483.89,6,0.0351,False,Active
DEP002217,CUST013750,2020-04-29,47324.19,36,0.045,False,Active
DEP002218,CUST013760,2023-07-18,48491.25,12,0.059,True,Matured
DEP002219,CUST013776,2023-09-10,8765.32,36,0.0389,False,Active
DEP002220,CUST013801,2024-10-05,25053.49,12,0.0695,True,Withdrawn Early
DEP002221,CUST013803,2024-08-06,49738.5,12,0.0736,False,Matured
DEP002222,CUST013807,2021-08-18,15924.02,6,0.0546,False,Active
DEP002223,CUST013816,2024-08-18,36065.18,12,0.0645,True,Active
DEP002224,CUST013825,2023-12-18,6594.88,12,0.0356,False,Matured
DEP002225,CUST013832,2024-06-04,23383.61,12,0.0343,False,Matured
DEP002226,CUST013833,2020-01-18,38282.34,12,0.0337,False,Matured
DEP002227,CUST013837,2024-09-19,47098.76,6,0.0346,False,Active
DEP002228,CUST013844,2022-05-11,13271.78,12,0.0562,False,Matured
DEP002229,CUST013845,2022-05-13,12479.23,12,0.073,False,Active
DEP002230,CUST013849,2023-05-22,24034.6,6,0.0765,False,Matured
DEP002231,CUST013858,2023-06-11,31437.89,12,0.0532,False,Active
DEP002232,CUST013887,2021-01-29,31745.09,24,0.0767,False,Withdrawn Early
DEP002233,CUST013898,2023-11-26,17833.58,12,0.0572,False,Active
DEP002234,CUST013909,2019-12-01,45237.1,12,0.0333,False,Matured
DEP002235,CUST013921,2017-09-07,44175.85,6,0.06,True,Matured
DEP002236,CUST013923,2020-01-16,16211.55,3,0.0776,True,Matured
DEP002237,CUST013926,2024-10-28,46061.82,6,0.0466,True,Active
DEP002238,CUST013942,2024-07-20,37217.6,6,0.0383,False,Active
DEP002239,CUST013945,2022-11-15,19852.01,6,0.0312,False,Active
DEP002240,CUST013954,2022-03-23,22779.96,12,0.0467,True,Matured
DEP002241,CUST013958,2023-02-12,40290.38,6,0.0679,False,Withdrawn Early
DEP002242,CUST013961,2022-03-14,19134.21,12,0.0396,False,Matured
DEP002243,CUST013974,2024-04-18,8415.65,12,0.0755,True,Matured
DEP002244,CUST013979,2024-05-22,29793.0,24,0.0572,False,Active
DEP002245,CUST013981,2018-10-01,21240.54,6,0.0638,True,Withdrawn Early
DEP002246,CUST013988,2024-12-30,12553.27,24,0.0629,False,Matured
DEP002247,CUST014006,2019-08-28,25827.6,24,0.0498,False,Active
DEP002248,CUST014010,2023-08-16,47298.82,24,0.0349,False,Matured
DEP002249,CUST014024,2024-09-15,20769.38,6,0.0666,False,Active
DEP002250,CUST014029,2023-08-04,27606.67,36,0.0311,False,Active
DEP002251,CUST014033,2024-04-24,44161.05,12,0.0661,False,Matured
DEP002252,CUST014034,2022-05-08,38475.76,6,0.0502,True,Active
DEP002253,CUST014041,2021-05-13,47136.68,6,0.071,False,Active
DEP002254,CUST014048,2021-10-02,21502.02,6,0.0618,True,Active
DEP002255,CUST014057,2024-09-13,6988.92,3,0.0754,False,Matured
DEP002256,CUST014058,2022-04-26,32734.18,6,0.0397,True,Matured
DEP002257,CUST014060,2024-11-13,27968.16,6,0.0637,False,Matured
DEP002258,CUST014063,2022-08-04,11190.88,6,0.0717,True,Active
DEP002259,CUST014064,2024-02-14,12709.26,12,0.0359,False,Matured
DEP002260,CUST014067,2023-11-28,6123.44,12,0.0468,True,Active
DEP002261,CUST014069,2023-09-08,23620.4,12,0.0656,True,Withdrawn Early
DEP002262,CUST014083,2019-06-10,2390.58,12,0.0753,False,Active
DEP002263,CUST014085,2024-08-17,6713.57,12,0.0578,True,Matured
DEP002264,CUST014091,2020-11-06,48841.29,12,0.0369,False,Withdrawn Early
DEP002265,CUST014113,2020-07-01,13222.23,24,0.0337,False,Withdrawn Early
DEP002266,CUST014114,2024-10-17,46018.84,24,0.0648,False,Active
DEP002267,CUST014115,2024-08-31,39310.79,12,0.0338,False,Active
DEP002268,CUST014121,2024-04-16,19859.93,3,0.0557,True,Active
DEP002269,CUST014128,2022-02-26,14999.95,12,0.0316,False,Active
DEP002270,CUST014141,2021-02-09,14680.95,12,0.076,True,Withdrawn Early
DEP002271,CUST014142,2024-12-16,27714.69,12,0.0795,False,Active
DEP002272,CUST014150,2022-05-29,35057.98,24,0.0715,False,Matured
DEP002273,CUST014152,2023-01-28,37862.65,12,0.0401,True,Withdrawn Early
DEP002274,CUST014158,2024-12-30,12033.47,12,0.0475,False,Matured
DEP002275,CUST014160,2019-01-06,4111.72,3,0.0356,False,Active
DEP002276,CUST014161,2021-07-16,36209.68,36,0.0519,True,Withdrawn Early
DEP002277,CUST014162,2022-03-31,3487.63,24,0.0791,False,Withdrawn Early
DEP002278,CUST014173,2022-08-09,26665.57,12,0.0528,True,Withdrawn Early
DEP002279,CUST014174,2020-02-21,35228.62,24,0.077,False,Matured
DEP002280,CUST014182,2023-10-14,2769.57,36,0.0327,True,Matured
DEP002281,CUST014185,2024-05-09,20109.28,12,0.0691,False,Matured
DEP002282,CUST014190,2018-03-17,20584.01,3,0.039,False,Withdrawn Early
DEP002283,CUST014199,2020-12-28,37461.87,36,0.0631,False,Active
DEP002284,CUST014204,2022-12-27,32641.1,12,0.0689,False,Active
DEP002285,CUST014207,2022-12-22,9401.82,36,0.0565,False,Withdrawn Early
DEP002286,CUST014209,2020-01-11,24468.74,12,0.0682,True,Matured
DEP002287,CUST014210,2024-07-20,22281.46,3,0.0721,False,Matured
DEP002288,CUST014215,2024-01-21,10558.6,3,0.058,True,Active
DEP002289,CUST014219,2019-05-05,34942.24,12,0.0344,False,Matured
DEP002290,CUST014224,2018-08-26,39128.37,24,0.0372,True,Matured
DEP002291,CUST014229,2023-12-09,21963.49,36,0.0798,False,Active
DEP002292,CUST014230,2023-08-15,5901.19,3,0.0386,False,Active
DEP002293,CUST014234,2022-10-01,16307.79,12,0.0686,True,Withdrawn Early
DEP002294,CUST014235,2023-05-11,27639.27,6,0.0399,False,Active
DEP002295,CUST014244,2023-11-03,40189.63,6,0.0425,False,Matured
DEP002296,CUST014246,2018-12-19,20732.98,12,0.0305,False,Active
DEP002297,CUST014248,2020-05-04,34835.16,3,0.0528,True,Matured
DEP002298,CUST014249,2023-12-15,37995.26,36,0.0307,False,Withdrawn Early
DEP002299,CUST014252,2021-09-19,27126.33,3,0.0423,True,Active
DEP002300,CUST014253,2021-03-24,10118.14,24,0.0451,False,Matured
DEP002301,CUST014270,2024-12-19,10859.12,3,0.032,False,Matured
DEP002302,CUST014296,2022-05-25,27946.95,12,0.0582,False,Withdrawn Early
DEP002303,CUST014299,2020-02-23,6152.24,12,0.0705,False,Withdrawn Early
DEP002304,CUST014300,2019-08-05,35229.23,24,0.0781,False,Withdrawn Early
DEP002305,CUST014315,2022-03-05,32111.22,24,0.0441,False,Matured
DEP002306,CUST014317,2023-07-25,13630.11,12,0.051,False,Active
DEP002307,CUST014322,2017-10-10,41089.76,6,0.031,False,Matured
DEP002308,CUST014325,2024-02-07,23842.61,12,0.0323,True,Matured
DEP002309,CUST014327,2019-08-28,11181.97,24,0.0648,False,Active
DEP002310,CUST014337,2020-10-14,5014.82,6,0.0796,True,Active
DEP002311,CUST014340,2018-05-03,11714.78,12,0.0543,True,Matured
DEP002312,CUST014342,2024-02-09,864.45,24,0.0473,True,Withdrawn Early
DEP002313,CUST014343,2023-05-07,1915.19,3,0.0592,False,Active
DEP002314,CUST014347,2021-11-01,37631.97,12,0.0741,False,Matured
DEP002315,CUST014356,2021-06-25,10052.71,6,0.0546,False,Active
DEP002316,CUST014365,2022-10-18,6831.89,3,0.0334,False,Matured
DEP002317,CUST014370,2019-09-05,49826.24,6,0.0391,False,Matured
DEP002318,CUST014372,2023-03-10,41077.15,12,0.0335,False,Matured
DEP002319,CUST014388,2023-01-22,7813.79,3,0.059,False,Active
DEP002320,CUST014389,2024-10-09,25568.33,6,0.0411,False,Matured
DEP002321,CUST014392,2024-04-20,22753.85,3,0.0538,False,Active
DEP002322,CUST014396,2019-07-26,25552.14,6,0.0478,False,Matured
DEP002323,CUST014397,2019-03-29,31112.19,12,0.0396,True,Active
DEP002324,CUST014400,2022-10-06,26325.78,12,0.0644,True,Matured
DEP002325,CUST014406,2020-01-15,3603.26,3,0.0561,True,Matured
DEP002326,CUST014413,2022-01-17,24826.83,12,0.0408,False,Active
DEP002327,CUST014416,2024-09-05,22457.48,12,0.0597,False,Active
DEP002328,CUST014422,2019-05-16,4575.99,12,0.0638,True,Matured
DEP002329,CUST014457,2024-02-16,13828.77,3,0.0364,True,Active
