customer_id,signup_date,birth_year,age,age_band,gender,region,city,branch_id,employment_status,occupation_group,income_band,annual_income,education_level,marital_status,customer_type,acquisition_channel,acquisition_campaign_flag,relationship_start_date,tenure_years,digital_adoption,mobile_banking_user,internet_banking_user,premium_customer_flag,salary_customer_flag,customer_status,churn_flag,risk_segment,recency_months,frequency_avg_monthly_txns,monetary_avg_balance,r_score,f_score,m_score,rfm_score,rfm_segment,customer_value_score,value_segment,lifecycle_segment,behavioral_segment,digital_segment,customer_lifetime_value,products_owned_count,multi_product_flag
CUST009800,2020-06-10,1982,44,36-45,Female,Region-08,Region-08-City-2,BR006,Employed,Clerical,<15K,8900.0,Diploma,Married,Individual,CH06,True,2020-06-10,4.56,Medium,False,True,False,True,Active,False,Low,0,0.29,851.6,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,107.33,2,True
CUST009801,2020-07-05,2004,22,18-25,Male,Region-03,Region-03-City-1,BR023,Self-Employed,Manual Labor,<15K,3000.0,High School,Single,Individual,CH03,False,2020-07-05,4.49,High,True,True,False,False,Churned,True,Elevated,4,2.38,198.83,1,5,1,151,At Risk,46.7,Affluent,Churned,Digital First,High,11.57,2,True
CUST009802,2018-04-30,1959,67,66+,Male,Region-03,Region-03-City-3,BR019,Retired,Manager,<15K,14400.0,Bachelor,Single,Small Business,CH04,False,2018-04-30,6.67,Medium,True,False,False,False,Active,False,Low,0,2.38,2633.51,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Deposit Heavy,Medium,305.45,2,True
CUST009803,2018-10-12,1970,56,56-65,Male,Region-09,Region-09-City-3,BR002,Employed,Professional,15K-30K,18000.0,Bachelor,Married,Individual,CH03,False,2018-10-12,6.22,Medium,False,True,False,True,Active,False,Moderate,0,0.96,3650.27,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Deposit Heavy,Medium,366.85,3,True
CUST009804,2016-10-17,1954,72,66+,Male,Region-07,Region-07-City-2,BR006,Unemployed,Business Owner,<15K,1900.0,High School,Single,Individual,CH01,False,2016-10-17,8.21,Medium,False,True,False,False,Active,False,Elevated,0,1.83,121.79,3,5,1,351,Potential Loyalist,60.0,Affluent,Loyal,Transaction Heavy,Medium,-3.31,2,True
CUST009805,2018-01-13,1951,75,66+,Female,Region-04,Region-04-City-2,BR015,Self-Employed,Business Owner,<15K,12600.0,Master,Single,Individual,CH08,False,2018-01-13,6.97,High,True,True,False,False,Active,False,Moderate,0,1.88,2827.21,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,285.49,4,True
CUST009806,2019-05-17,2000,26,26-35,Female,Region-11,Region-11-City-3,BR019,Employed,Public Sector,<15K,3800.0,Bachelor,Married,Individual,CH06,False,2019-05-17,5.63,High,True,True,False,True,Active,False,High,0,2.33,795.22,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,-25.17,7,True
CUST009807,2016-09-22,1977,49,46-55,Male,Region-12,Region-12-City-2,BR019,Employed,Public Sector,<15K,3300.0,Bachelor,Married,Individual,CH09,False,2016-09-22,8.27,High,True,True,False,False,Churned,True,Low,14,0.67,209.95,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Digital First,High,28.33,8,True
CUST009808,2024-01-03,1986,40,36-45,Female,Region-11,Region-11-City-3,BR024,Employed,Other,<15K,3900.0,High School,Married,Individual,CH09,False,2024-01-03,0.99,High,True,True,False,True,Active,False,Elevated,0,1.5,708.22,3,4,3,343,Potential Loyalist,66.7,High Value,Growing,Digital First,High,29.76,6,True
CUST009809,2018-02-12,1965,61,56-65,Female,Region-04,Region-04-City-2,BR015,Employed,Professional,<15K,11500.0,High School,Widowed,Individual,CH07,False,2018-02-12,6.88,Low,False,False,False,True,Active,False,High,0,0.54,804.39,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Branch Dependent,Low,-5.67,3,True
CUST009810,2021-06-04,1952,74,66+,Male,Region-12,Region-12-City-1,BR005,Employed,Professional,<15K,4600.0,High School,Married,Individual,CH12,True,2021-06-04,3.58,Medium,True,False,False,False,Active,False,Moderate,0,2.0,510.83,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Transaction Heavy,Medium,71.13,3,True
CUST009811,2021-01-21,1999,27,26-35,Male,Region-05,Region-05-City-1,BR002,Employed,Manual Labor,<15K,3100.0,High School,Single,Small Business,CH08,True,2021-01-21,3.94,High,True,True,False,True,Active,False,Low,0,0.79,622.44,3,3,3,333,Potential Loyalist,60.0,Affluent,Established,Digital First,High,59.05,4,True
CUST009812,2017-12-14,1986,40,36-45,Male,Region-01,Region-01-City-3,BR002,Employed,Other,<15K,2100.0,Master,Divorced,Small Business,CH11,False,2017-12-14,7.05,High,True,True,False,True,Active,False,Elevated,0,1.08,178.44,3,3,1,331,Potential Loyalist,46.7,Affluent,Loyal,Digital First,High,-7.84,4,True
CUST009813,2022-06-25,1989,37,36-45,Male,Region-07,Region-07-City-3,BR014,Employed,Manual Labor,<15K,7800.0,High School,Married,Individual,CH10,False,2022-06-25,2.52,High,True,True,False,True,Active,False,Moderate,0,1.04,1225.93,3,3,4,334,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,132.42,5,True
CUST009814,2017-01-16,1979,47,46-55,Male,Region-12,Region-12-City-1,BR016,Employed,Other,<15K,3700.0,Diploma,Single,Individual,CH02,False,2017-01-16,7.96,Medium,False,True,False,False,Active,False,Moderate,0,1.92,376.83,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Transaction Heavy,Medium,55.69,3,True
CUST009815,2020-06-18,1972,54,46-55,Male,Region-01,Region-01-City-1,BR004,Employed,Other,<15K,7600.0,Diploma,Married,Individual,CH10,True,2020-06-18,4.54,Medium,True,False,False,False,Active,False,Moderate,0,1.0,1351.53,3,3,4,334,Potential Loyalist,66.7,High Value,Loyal,Low Engagement,Medium,136.66,2,True
CUST009816,2021-10-23,1973,53,46-55,Male,Region-01,Region-01-City-1,BR010,Employed,Business Owner,15K-30K,20300.0,Master,Single,Individual,CH04,False,2021-10-23,3.19,High,True,True,False,True,Active,False,Elevated,0,0.88,6191.34,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Digital First,High,361.4,6,True
CUST009817,2021-12-29,1991,35,26-35,Female,Region-01,Region-01-City-2,BR011,Employed,Manual Labor,<15K,12300.0,Diploma,Widowed,Individual,CH10,False,2021-12-29,3.01,High,True,True,False,False,Dormant,False,Low,0,0.08,2768.42,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Digital First,High,264.96,2,True
CUST009818,2021-03-02,1962,64,56-65,Male,Region-11,Region-11-City-1,BR009,Employed,Public Sector,<15K,6600.0,High School,Single,Individual,CH06,False,2021-03-02,3.83,Medium,False,True,False,True,Churned,True,Low,9,0.67,797.96,1,2,3,123,At Risk,40.0,Mass Affluent,Churned,Low Engagement,Medium,93.24,3,True
CUST009819,2016-07-08,1968,58,56-65,Female,Region-03,Region-03-City-2,BR006,Retired,Manual Labor,<15K,3400.0,Bachelor,Single,Individual,CH08,False,2016-07-08,8.48,High,True,True,False,False,Active,False,Low,0,0.38,343.02,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,35.06,2,True
CUST009820,2024-01-02,1966,60,56-65,Male,Region-06,Region-06-City-3,BR008,Self-Employed,Clerical,15K-30K,16000.0,High School,Married,Individual,CH10,False,2024-01-02,1.0,High,True,True,False,False,Active,False,Elevated,0,1.88,3282.62,3,5,5,355,Potential Loyalist,86.7,Premium,Growing,Digital First,High,213.64,4,True
CUST009821,2020-05-23,1978,48,46-55,Male,Region-01,Region-01-City-2,BR019,Employed,Professional,<15K,11300.0,High School,Single,Individual,CH02,False,2020-05-23,4.61,High,True,True,False,True,Active,False,Moderate,0,1.67,1496.36,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,175.95,6,True
CUST009822,2017-06-24,2003,23,18-25,Female,Region-12,Region-12-City-1,BR018,Employed,Professional,<15K,4600.0,Bachelor,Married,Individual,CH04,False,2017-06-24,7.52,High,True,True,False,True,Active,False,Elevated,0,0.38,538.85,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,13.89,1,False
CUST009823,2020-09-17,2000,26,26-35,Female,Region-10,Region-10-City-2,BR021,Employed,Professional,<15K,4100.0,High School,Single,Individual,CH01,True,2020-09-17,4.29,High,True,True,False,False,Churned,True,Moderate,14,0.38,238.98,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Digital First,High,30.53,4,True
CUST009824,2019-11-16,1979,47,46-55,Female,Region-07,Region-07-City-3,BR023,Self-Employed,Manual Labor,<15K,6200.0,High School,Single,Individual,CH04,True,2019-11-16,5.13,Medium,False,True,False,False,Active,False,Moderate,0,0.29,1100.0,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,104.08,2,True
CUST009825,2021-10-25,1961,65,56-65,Male,Region-11,Region-11-City-3,BR006,Employed,Clerical,<15K,7900.0,Bachelor,Married,Individual,CH07,False,2021-10-25,3.18,High,True,True,False,False,Active,False,Low,0,1.71,1571.19,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,170.98,2,True
CUST009826,2023-09-15,2001,25,18-25,Male,Region-03,Region-03-City-1,BR010,Student,Professional,<15K,1200.0,Diploma,Married,Individual,CH07,False,2023-09-15,1.3,High,True,True,False,False,Active,False,Moderate,0,2.04,251.15,3,5,1,351,Potential Loyalist,60.0,Affluent,Growing,Digital First,High,34.55,3,True
CUST009827,2019-03-22,1967,59,56-65,Female,Region-05,Region-05-City-2,BR017,Employed,Public Sector,<15K,4300.0,High School,Single,Individual,CH07,False,2019-03-22,5.78,Medium,True,False,False,True,Active,False,Elevated,0,0.21,824.14,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,23.48,5,True
CUST009828,2016-09-20,1969,57,56-65,Female,Region-12,Region-12-City-1,BR014,Employed,Manual Labor,<15K,3900.0,Master,Single,Individual,CH06,True,2016-09-20,8.28,High,True,True,False,False,Active,False,Low,0,2.29,340.27,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,60.81,4,True
CUST009829,2020-04-14,1998,28,26-35,Female,Region-07,Region-07-City-3,BR021,Student,Clerical,<15K,1200.0,Master,Divorced,Small Business,CH11,True,2020-04-14,4.71,High,True,True,False,False,Active,False,Moderate,0,2.12,124.23,3,5,1,351,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,26.11,2,True
CUST009830,2021-01-25,1964,62,56-65,Female,Region-04,Region-04-City-3,BR024,Unemployed,Other,<15K,3400.0,Bachelor,Married,Individual,CH10,True,2021-01-25,3.93,High,True,True,False,False,Active,False,Critical,0,1.25,991.71,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,-130.16,3,True
CUST009831,2023-10-08,1975,51,46-55,Male,Region-08,Region-08-City-1,BR011,Employed,Clerical,15K-30K,22600.0,Bachelor,Married,Individual,CH02,False,2023-10-08,1.23,Medium,True,False,False,False,Active,False,Moderate,0,0.58,4063.17,3,2,5,325,Potential Loyalist,66.7,High Value,Growing,Deposit Heavy,Medium,409.83,4,True
CUST009832,2016-07-01,2000,26,26-35,Female,Region-12,Region-12-City-3,BR016,Employed,Clerical,<15K,3700.0,High School,Single,Individual,CH05,False,2016-07-01,8.5,Medium,True,False,False,False,Active,False,Low,0,0.29,980.4,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,83.98,2,True
CUST009833,2017-03-04,1967,59,56-65,Female,Region-02,Region-02-City-2,BR023,Self-Employed,Business Owner,<15K,5400.0,Diploma,Married,Individual,CH03,False,2017-03-04,7.83,High,True,True,False,False,Active,False,Low,0,2.38,1556.51,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,161.86,3,True
CUST009834,2016-11-18,1984,42,36-45,Female,Region-12,Region-12-City-3,BR014,Employed,Other,<15K,7700.0,High School,Married,Individual,CH05,False,2016-11-18,8.12,High,True,True,False,True,Active,False,Elevated,0,1.42,884.08,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,56.49,3,True
CUST009835,2021-09-20,1952,74,66+,Male,Region-06,Region-06-City-1,BR006,Student,Manual Labor,<15K,1700.0,High School,Widowed,Individual,CH02,True,2021-09-20,3.28,Medium,False,True,False,False,Churned,True,Moderate,1,0.79,329.83,1,3,2,132,At Risk,40.0,Mass Affluent,Churned,Low Engagement,Medium,29.4,3,True
CUST009836,2019-05-07,2004,22,18-25,Female,Region-02,Region-02-City-2,BR021,Unemployed,Clerical,<15K,1200.0,Bachelor,Married,Individual,CH12,False,2019-05-07,5.65,High,True,True,False,False,Active,False,Elevated,0,2.38,129.84,3,5,1,351,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,-0.75,7,True
CUST009837,2021-01-23,1973,53,46-55,Female,Region-12,Region-12-City-2,BR004,Self-Employed,Professional,15K-30K,25900.0,PhD,Married,Individual,CH12,True,2021-01-23,3.94,High,True,True,False,False,Dormant,False,Moderate,0,0.58,7419.94,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Digital First,High,685.38,2,True
CUST009838,2022-10-30,1986,40,36-45,Male,Region-07,Region-07-City-1,BR018,Self-Employed,Professional,15K-30K,15900.0,High School,Single,Individual,CH04,False,2022-10-30,2.17,High,True,True,False,False,Active,False,Low,0,1.38,3350.93,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,356.31,2,True
CUST009839,2023-02-01,1977,49,46-55,Male,Region-03,Region-03-City-2,BR004,Student,Business Owner,<15K,1200.0,Diploma,Married,Individual,CH05,True,2023-02-01,1.91,High,True,True,False,False,Active,False,Moderate,0,1.25,195.4,3,4,1,341,Potential Loyalist,53.3,Affluent,Growing,Digital First,High,21.12,5,True
CUST009840,2021-07-01,1973,53,46-55,Female,Region-03,Region-03-City-3,BR007,Employed,Manager,<15K,13600.0,Bachelor,Married,Corporate,CH06,False,2021-07-01,3.5,High,True,True,False,False,Active,False,Low,0,2.46,2706.11,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,304.11,1,False
CUST009841,2019-12-27,1972,54,46-55,Female,Region-02,Region-02-City-3,BR023,Employed,Business Owner,<15K,9900.0,High School,Divorced,Individual,CH05,False,2019-12-27,5.01,High,True,True,False,True,Churned,True,Moderate,17,0.21,535.7,1,1,2,112,Lost,26.7,Mass Affluent,Churned,Digital First,High,81.72,3,True
CUST009842,2023-10-31,1950,76,66+,Male,Region-07,Region-07-City-1,BR006,Self-Employed,Clerical,<15K,9400.0,Bachelor,Single,Individual,CH11,False,2023-10-31,1.17,Medium,False,True,False,False,Dormant,False,Low,0,0.25,1427.79,3,1,4,314,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,154.15,4,True
CUST009843,2018-08-30,1965,61,56-65,Female,Region-04,Region-04-City-3,BR016,Employed,Manager,<15K,4200.0,Bachelor,Single,Individual,CH03,True,2018-08-30,6.34,Medium,False,True,False,False,Active,False,Low,0,1.12,1857.01,3,3,5,335,Potential Loyalist,73.3,High Value,Loyal,Deposit Heavy,Medium,164.39,3,True
CUST009844,2020-11-02,1970,56,56-65,Male,Region-04,Region-04-City-3,BR013,Retired,Professional,<15K,3000.0,PhD,Single,Individual,CH08,True,2020-11-02,4.16,High,True,True,False,False,Active,False,Moderate,0,2.17,516.92,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,64.46,5,True
CUST009845,2017-01-24,1970,56,56-65,Male,Region-07,Region-07-City-2,BR003,Employed,Clerical,<15K,3800.0,Bachelor,Married,Individual,CH11,False,2017-01-24,7.93,Medium,False,True,False,True,Active,False,Elevated,0,1.29,790.23,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Low Engagement,Medium,31.4,3,True
CUST009846,2022-06-08,1965,61,56-65,Female,Region-12,Region-12-City-3,BR016,Employed,Other,<15K,7000.0,Diploma,Single,Individual,CH04,True,2022-06-08,2.57,High,True,True,False,True,Active,False,Low,0,1.75,1498.36,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,159.11,6,True
CUST009847,2024-06-17,1985,41,36-45,Male,Region-11,Region-11-City-2,BR010,Self-Employed,Public Sector,<15K,2000.0,High School,Married,Individual,CH11,True,2024-06-17,0.54,Medium,True,False,False,False,Active,False,Elevated,0,0.5,301.84,3,2,2,322,Potential Loyalist,46.7,Affluent,Growing,Low Engagement,Medium,-8.73,5,True
CUST009848,2022-02-20,1995,31,26-35,Male,Region-02,Region-02-City-3,BR024,Retired,Clerical,<15K,7000.0,Bachelor,Single,Individual,CH10,False,2022-02-20,2.86,High,True,True,False,False,Churned,True,Low,5,0.08,685.91,1,1,3,113,At Risk,33.3,Mass Affluent,Churned,Digital First,High,77.24,2,True
CUST009849,2016-03-30,1999,27,26-35,Female,Region-05,Region-05-City-3,BR008,Employed,Professional,<15K,2400.0,Bachelor,Married,Individual,CH03,True,2016-03-30,8.76,Medium,True,False,False,True,Active,False,Elevated,0,1.29,168.49,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Low Engagement,Medium,-4.44,3,True
CUST009850,2022-01-18,2003,23,18-25,Male,Region-03,Region-03-City-3,BR015,Employed,Clerical,<15K,2700.0,High School,Single,Individual,CH04,False,2022-01-18,2.95,High,True,True,False,False,Churned,True,High,17,0.12,169.45,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,-56.94,4,True
CUST009851,2018-08-25,1985,41,36-45,Male,Region-05,Region-05-City-3,BR022,Employed,Professional,<15K,10400.0,High School,Divorced,Individual,CH05,False,2018-08-25,6.35,Medium,True,False,False,True,Active,False,Low,0,0.21,3110.24,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Deposit Heavy,Medium,290.94,3,True
CUST009852,2017-05-28,1972,54,46-55,Male,Region-11,Region-11-City-2,BR012,Employed,Clerical,<15K,3300.0,Diploma,Married,Individual,CH12,False,2017-05-28,7.59,Medium,True,False,False,False,Active,False,Moderate,0,1.17,732.57,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Low Engagement,Medium,70.29,4,True
CUST009853,2022-05-21,1985,41,36-45,Male,Region-05,Region-05-City-1,BR009,Employed,Professional,<15K,10200.0,Bachelor,Divorced,Individual,CH08,True,2022-05-21,2.61,High,True,True,False,True,Dormant,False,Low,0,0.08,941.64,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Digital First,High,117.72,2,True
CUST009854,2019-03-12,1957,69,66+,Male,Region-08,Region-08-City-2,BR010,Employed,Professional,<15K,8900.0,Bachelor,Married,Individual,CH05,False,2019-03-12,5.81,High,True,True,False,True,Active,False,Low,0,0.96,1873.34,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Digital First,High,189.49,6,True
CUST009855,2023-02-05,1994,32,26-35,Male,Region-11,Region-11-City-2,BR003,Student,Other,<15K,1200.0,Master,Married,Individual,CH05,False,2023-02-05,1.9,Medium,True,False,False,False,Dormant,False,Moderate,0,0.12,314.44,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Growing,Low Engagement,Medium,17.81,3,True
CUST009856,2021-09-10,1979,47,46-55,Female,Region-04,Region-04-City-3,BR019,Employed,Public Sector,<15K,6200.0,High School,Married,Individual,CH11,False,2021-09-10,3.31,Medium,False,True,False,True,Active,False,Low,0,1.67,941.35,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Transaction Heavy,Medium,110.46,1,False
CUST009857,2022-04-13,1959,67,66+,Female,Region-06,Region-06-City-3,BR001,Employed,Business Owner,<15K,12800.0,Bachelor,Divorced,Individual,CH05,False,2022-04-13,2.72,High,True,True,False,True,Active,False,Moderate,0,1.17,1595.94,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,185.19,7,True
CUST009858,2018-12-05,1973,53,46-55,Female,Region-10,Region-10-City-1,BR020,Employed,Manager,<15K,5000.0,Master,Single,Individual,CH01,False,2018-12-05,6.07,High,True,True,False,False,Active,False,Moderate,0,1.62,1381.04,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,134.74,2,True
CUST009859,2017-02-11,1966,60,56-65,Male,Region-04,Region-04-City-1,BR015,Employed,Clerical,15K-30K,17900.0,Master,Married,Individual,CH10,False,2017-02-11,7.89,High,True,True,False,False,Active,False,Moderate,0,1.21,2828.19,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,307.5,3,True
CUST009860,2022-09-02,1969,57,56-65,Male,Region-09,Region-09-City-2,BR001,Retired,Clerical,<15K,10600.0,Bachelor,Married,Individual,CH01,True,2022-09-02,2.33,High,True,True,False,False,Churned,True,Moderate,16,0.17,216.72,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,60.45,3,True
CUST009861,2022-04-28,1952,74,66+,Female,Region-03,Region-03-City-2,BR004,Self-Employed,Manager,<15K,12400.0,Master,Married,Small Business,CH10,False,2022-04-28,2.68,Medium,False,True,False,False,Active,False,Moderate,0,0.96,1968.68,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Deposit Heavy,Medium,208.19,2,True
CUST009862,2017-08-08,1950,76,66+,Female,Region-12,Region-12-City-2,BR003,Student,Clerical,<15K,2200.0,Master,Single,Small Business,CH03,False,2017-08-08,7.4,Medium,False,True,False,False,Active,False,Moderate,0,1.58,308.5,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Transaction Heavy,Medium,39.44,2,True
CUST009863,2020-10-17,1969,57,56-65,Female,Region-02,Region-02-City-1,BR025,Employed,Other,<15K,5200.0,Diploma,Single,Individual,CH12,True,2020-10-17,4.21,High,True,True,False,False,Active,False,Low,0,0.71,506.39,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,61.51,4,True
CUST009864,2020-05-06,1966,60,56-65,Male,Region-09,Region-09-City-2,BR002,Employed,Clerical,<15K,11400.0,Bachelor,Widowed,Individual,CH09,False,2020-05-06,4.65,Medium,True,False,False,False,Active,False,Moderate,0,0.29,2364.62,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Deposit Heavy,Medium,225.18,3,True
