response_id,campaign_id,customer_id,response_date,responded_flag,converted_flag,revenue_generated
RESP025920,CMP018,CUST005010,2023-06-03,True,True,100.81
RESP025921,CMP014,CUST007038,2023-10-26,True,False,0.0
RESP025922,CMP013,CUST001749,2023-05-15,True,True,238.34
RESP025923,CMP022,CUST006598,2023-08-25,True,False,0.0
RESP025924,CMP017,CUST019679,2023-08-27,True,True,53.84
RESP025925,CMP009,CUST007105,2023-10-28,True,False,0.0
RESP025926,CMP024,CUST000887,2024-08-11,True,False,0.0
RESP025927,CMP014,CUST014897,2023-06-25,True,False,0.0
RESP025928,CMP020,CUST015370,2024-03-15,True,False,0.0
RESP025929,CMP009,CUST016500,2023-03-10,True,True,31.67
RESP025930,CMP012,CUST005135,2024-11-25,True,False,0.0
RESP025931,CMP015,CUST010017,2024-02-27,True,False,0.0
RESP025932,CMP011,CUST004113,2024-10-28,True,False,0.0
RESP025933,CMP012,CUST018953,2023-05-25,True,True,41.27
RESP025934,CMP015,CUST004209,2024-03-01,True,False,0.0
RESP025935,CMP007,CUST000369,2023-01-06,True,True,46.74
RESP025936,CMP008,CUST019102,2024-02-12,True,False,0.0
RESP025937,CMP007,CUST009002,2024-01-27,True,True,45.66
RESP025938,CMP011,CUST004063,2024-03-28,True,False,0.0
RESP025939,CMP001,CUST000515,2023-05-01,True,False,0.0
RESP025940,CMP001,CUST019672,2023-12-01,True,False,0.0
RESP025941,CMP012,CUST010307,2024-11-10,True,False,0.0
RESP025942,CMP017,CUST016923,2024-08-05,True,False,0.0
RESP025943,CMP020,CUST005226,2024-03-21,True,False,0.0
RESP025944,CMP017,CUST017306,2024-08-13,True,False,0.0
RESP025945,CMP014,CUST014985,2024-06-04,True,False,0.0
RESP025946,CMP020,CUST017511,2023-07-27,True,False,0.0
RESP025947,CMP009,CUST016183,2024-07-22,True,True,68.9
RESP025948,CMP020,CUST011722,2024-03-18,True,False,0.0
RESP025949,CMP015,CUST004822,2024-07-06,True,False,0.0
RESP025950,CMP015,CUST007184,2023-09-19,True,True,99.25
RESP025951,CMP017,CUST005981,2023-10-16,True,False,0.0
RESP025952,CMP012,CUST000476,2024-10-25,True,False,0.0
RESP025953,CMP024,CUST012006,2023-05-06,True,False,0.0
RESP025954,CMP016,CUST013970,2024-01-01,True,False,0.0
RESP025955,CMP017,CUST016435,2023-11-26,True,True,100.16
RESP025956,CMP024,CUST002299,2024-08-14,True,False,0.0
RESP025957,CMP005,CUST003501,2023-04-18,True,False,0.0
RESP025958,CMP004,CUST006875,2024-03-31,True,False,0.0
RESP025959,CMP021,CUST001433,2023-01-11,True,False,0.0
RESP025960,CMP005,CUST001608,2023-05-28,True,False,0.0
RESP025961,CMP020,CUST006275,2024-10-24,True,False,0.0
RESP025962,CMP007,CUST007547,2024-09-06,True,True,45.37
RESP025963,CMP009,CUST015458,2024-02-05,True,False,0.0
RESP025964,CMP011,CUST003660,2024-02-26,True,False,0.0
RESP025965,CMP017,CUST002723,2023-04-06,True,False,0.0
RESP025966,CMP021,CUST010081,2023-07-11,True,False,0.0
RESP025967,CMP018,CUST017638,2024-03-21,True,False,0.0
RESP025968,CMP008,CUST011694,2023-01-19,True,False,0.0
RESP025969,CMP004,CUST010817,2024-11-24,True,False,0.0
RESP025970,CMP003,CUST018865,2024-06-07,True,False,0.0
RESP025971,CMP004,CUST013574,2023-04-17,True,False,0.0
RESP025972,CMP021,CUST011454,2023-11-02,True,True,74.23
RESP025973,CMP016,CUST009898,2024-12-01,True,False,0.0
RESP025974,CMP005,CUST003430,2024-04-05,True,True,55.84
RESP025975,CMP016,CUST005861,2023-10-08,True,False,0.0
RESP025976,CMP002,CUST000797,2023-11-21,True,False,0.0
RESP025977,CMP001,CUST004543,2024-06-13,True,False,0.0
RESP025978,CMP005,CUST012905,2023-03-18,True,True,118.04
RESP025979,CMP009,CUST002510,2023-02-16,True,False,0.0
RESP025980,CMP014,CUST007613,2023-06-26,True,False,0.0
RESP025981,CMP021,CUST003301,2024-07-03,True,False,0.0
RESP025982,CMP013,CUST013637,2024-02-04,True,False,0.0
RESP025983,CMP005,CUST017546,2023-05-14,True,False,0.0
RESP025984,CMP019,CUST016986,2023-04-28,True,False,0.0
RESP025985,CMP024,CUST004379,2024-12-04,True,False,0.0
RESP025986,CMP011,CUST006016,2023-11-15,True,False,0.0
RESP025987,CMP014,CUST007503,2024-03-11,True,False,0.0
RESP025988,CMP005,CUST002604,2024-08-06,True,False,0.0
RESP025989,CMP017,CUST014098,2023-03-24,True,False,0.0
RESP025990,CMP007,CUST005274,2024-12-02,True,False,0.0
RESP025991,CMP012,CUST002782,2023-05-05,True,False,0.0
RESP025992,CMP009,CUST010115,2024-01-09,True,False,0.0
RESP025993,CMP009,CUST017649,2023-02-23,True,False,0.0
RESP025994,CMP023,CUST018928,2023-02-25,True,False,0.0
RESP025995,CMP021,CUST017111,2023-01-23,True,False,0.0
RESP025996,CMP016,CUST000577,2023-10-18,True,False,0.0
RESP025997,CMP022,CUST004715,2024-08-10,True,False,0.0
RESP025998,CMP024,CUST003165,2024-02-12,True,False,0.0
RESP025999,CMP018,CUST008355,2023-11-29,True,False,0.0
RESP026000,CMP019,CUST014274,2024-02-19,True,False,0.0
RESP026001,CMP006,CUST019214,2023-06-24,True,False,0.0
RESP026002,CMP006,CUST017676,2024-10-26,True,True,185.78
RESP026003,CMP023,CUST006945,2023-09-30,True,False,0.0
RESP026004,CMP004,CUST015269,2023-12-03,True,False,0.0
RESP026005,CMP007,CUST006039,2024-09-09,True,True,77.43
RESP026006,CMP009,CUST007078,2023-11-02,True,False,0.0
RESP026007,CMP002,CUST018259,2024-11-04,True,True,85.29
RESP026008,CMP008,CUST004741,2023-11-24,True,False,0.0
RESP026009,CMP015,CUST001174,2024-05-02,True,False,0.0
RESP026010,CMP001,CUST003566,2024-09-27,True,False,0.0
RESP026011,CMP021,CUST009096,2023-02-13,True,False,0.0
RESP026012,CMP009,CUST016931,2024-01-10,True,False,0.0
RESP026013,CMP022,CUST012871,2023-08-03,True,True,124.93
RESP026014,CMP021,CUST011632,2024-07-15,True,False,0.0
RESP026015,CMP020,CUST002879,2023-01-15,True,False,0.0
RESP026016,CMP015,CUST016232,2023-03-10,True,False,0.0
RESP026017,CMP010,CUST016319,2024-08-06,True,False,0.0
RESP026018,CMP006,CUST014860,2023-07-30,True,False,0.0
RESP026019,CMP003,CUST017891,2024-08-15,True,False,0.0
RESP026020,CMP015,CUST009591,2024-07-28,True,False,0.0
RESP026021,CMP015,CUST011040,2024-11-02,True,False,0.0
RESP026022,CMP017,CUST019463,2024-02-01,True,False,0.0
RESP026023,CMP022,CUST016450,2023-09-21,True,False,0.0
RESP026024,CMP002,CUST008029,2023-12-20,True,False,0.0
RESP026025,CMP003,CUST003486,2023-11-22,True,False,0.0
RESP026026,CMP003,CUST006645,2024-11-05,True,True,51.84
RESP026027,CMP019,CUST003340,2024-08-17,True,True,56.67
RESP026028,CMP002,CUST009796,2023-06-27,True,False,0.0
RESP026029,CMP018,CUST006878,2023-10-04,True,True,66.07
RESP026030,CMP006,CUST011890,2023-05-09,True,False,0.0
RESP026031,CMP003,CUST007298,2024-11-03,True,False,0.0
RESP026032,CMP021,CUST015280,2024-04-30,True,False,0.0
RESP026033,CMP004,CUST003209,2024-02-24,True,False,0.0
RESP026034,CMP007,CUST001463,2023-02-09,True,False,0.0
RESP026035,CMP019,CUST010498,2024-05-25,True,False,0.0
RESP026036,CMP012,CUST009270,2023-07-16,True,False,0.0
RESP026037,CMP009,CUST008791,2024-12-22,True,False,0.0
RESP026038,CMP013,CUST005535,2024-10-15,True,False,0.0
RESP026039,CMP001,CUST013549,2024-05-07,True,False,0.0
RESP026040,CMP009,CUST017084,2023-02-06,True,False,0.0
RESP026041,CMP021,CUST016888,2023-10-05,True,False,0.0
RESP026042,CMP006,CUST010970,2023-07-27,True,False,0.0
RESP026043,CMP010,CUST013538,2024-03-14,True,False,0.0
RESP026044,CMP016,CUST019506,2024-08-21,True,False,0.0
RESP026045,CMP020,CUST009611,2023-06-22,True,False,0.0
RESP026046,CMP018,CUST002419,2024-03-10,True,False,0.0
RESP026047,CMP005,CUST016638,2023-04-08,True,False,0.0
RESP026048,CMP017,CUST014187,2023-01-14,True,False,0.0
RESP026049,CMP010,CUST011641,2024-10-22,True,False,0.0
RESP026050,CMP014,CUST016048,2024-09-11,True,False,0.0
RESP026051,CMP023,CUST018141,2024-09-24,True,False,0.0
RESP026052,CMP004,CUST009987,2023-12-06,True,False,0.0
RESP026053,CMP016,CUST015770,2024-02-11,True,False,0.0
RESP026054,CMP008,CUST009772,2023-10-07,True,False,0.0
RESP026055,CMP022,CUST005099,2024-06-27,True,False,0.0
RESP026056,CMP008,CUST000387,2023-05-02,True,False,0.0
RESP026057,CMP001,CUST010827,2024-01-13,True,False,0.0
RESP026058,CMP010,CUST007205,2024-06-11,True,True,263.68
RESP026059,CMP003,CUST017193,2024-08-14,True,False,0.0
RESP026060,CMP014,CUST016968,2023-10-02,True,False,0.0
RESP026061,CMP012,CUST017698,2023-10-05,True,False,0.0
RESP026062,CMP017,CUST008526,2023-10-28,True,False,0.0
RESP026063,CMP004,CUST005437,2024-03-04,True,False,0.0
RESP026064,CMP011,CUST003276,2024-01-04,True,False,0.0
RESP026065,CMP014,CUST008660,2023-08-30,True,False,0.0
RESP026066,CMP019,CUST012149,2023-03-31,True,False,0.0
RESP026067,CMP023,CUST001511,2023-12-16,True,False,0.0
RESP026068,CMP001,CUST003475,2023-10-20,True,False,0.0
RESP026069,CMP017,CUST005441,2023-07-27,True,False,0.0
RESP026070,CMP003,CUST011336,2023-07-15,True,False,0.0
RESP026071,CMP010,CUST013033,2024-02-19,True,False,0.0
RESP026072,CMP005,CUST001601,2023-07-05,True,False,0.0
RESP026073,CMP015,CUST000225,2024-10-07,True,False,0.0
RESP026074,CMP019,CUST004515,2023-05-19,True,False,0.0
RESP026075,CMP005,CUST010997,2024-06-29,True,False,0.0
RESP026076,CMP003,CUST018332,2023-08-03,True,True,133.92
RESP026077,CMP004,CUST006648,2023-03-18,True,False,0.0
RESP026078,CMP015,CUST004739,2023-05-04,True,True,105.96
RESP026079,CMP023,CUST001757,2024-09-01,True,True,127.73
RESP026080,CMP004,CUST001980,2023-07-30,True,True,39.73
RESP026081,CMP020,CUST005844,2023-09-13,True,True,71.71
RESP026082,CMP012,CUST007400,2023-05-24,True,False,0.0
RESP026083,CMP011,CUST017134,2023-02-14,True,False,0.0
RESP026084,CMP014,CUST012803,2024-12-03,True,False,0.0
RESP026085,CMP004,CUST003063,2023-09-25,True,False,0.0
RESP026086,CMP024,CUST009764,2024-10-20,True,False,0.0
RESP026087,CMP018,CUST008707,2023-12-23,True,False,0.0
RESP026088,CMP018,CUST002271,2024-08-15,True,False,0.0
RESP026089,CMP003,CUST004979,2024-11-06,True,False,0.0
RESP026090,CMP002,CUST008689,2024-10-11,True,False,0.0
RESP026091,CMP007,CUST013821,2023-02-26,True,False,0.0
RESP026092,CMP002,CUST018569,2024-01-26,True,False,0.0
RESP026093,CMP007,CUST010108,2024-01-20,True,False,0.0
RESP026094,CMP015,CUST000891,2024-07-16,True,False,0.0
RESP026095,CMP019,CUST006975,2023-02-14,True,False,0.0
RESP026096,CMP003,CUST016608,2024-05-18,True,False,0.0
RESP026097,CMP020,CUST014573,2023-09-14,True,False,0.0
RESP026098,CMP003,CUST002218,2023-04-13,True,False,0.0
RESP026099,CMP021,CUST003576,2024-12-17,True,False,0.0
RESP026100,CMP010,CUST002295,2024-08-30,True,False,0.0
RESP026101,CMP001,CUST016206,2024-04-19,True,False,0.0
RESP026102,CMP013,CUST019115,2023-11-03,True,False,0.0
RESP026103,CMP012,CUST002840,2023-10-20,True,False,0.0
RESP026104,CMP024,CUST004219,2023-08-12,True,False,0.0
RESP026105,CMP021,CUST005855,2023-12-25,True,False,0.0
RESP026106,CMP002,CUST005738,2023-04-01,True,True,36.38
RESP026107,CMP008,CUST005006,2023-11-29,True,False,0.0
RESP026108,CMP016,CUST008636,2024-02-16,True,False,0.0
RESP026109,CMP024,CUST004126,2024-11-17,True,False,0.0
RESP026110,CMP024,CUST010246,2023-09-25,True,False,0.0
RESP026111,CMP007,CUST016519,2024-07-09,True,False,0.0
RESP026112,CMP001,CUST010442,2024-01-24,True,False,0.0
RESP026113,CMP010,CUST008612,2023-06-05,True,False,0.0
RESP026114,CMP011,CUST018804,2023-03-12,True,False,0.0
RESP026115,CMP017,CUST006346,2024-10-04,True,False,0.0
RESP026116,CMP007,CUST012483,2023-08-03,True,False,0.0
RESP026117,CMP008,CUST007409,2023-08-04,True,False,0.0
RESP026118,CMP011,CUST002943,2024-11-23,True,False,0.0
RESP026119,CMP013,CUST011409,2024-05-05,True,False,0.0
RESP026120,CMP007,CUST000863,2024-02-25,True,False,0.0
RESP026121,CMP024,CUST003323,2023-10-29,True,False,0.0
RESP026122,CMP001,CUST012908,2023-08-31,True,False,0.0
RESP026123,CMP024,CUST003826,2024-03-23,True,False,0.0
RESP026124,CMP010,CUST003846,2024-12-19,True,False,0.0
RESP026125,CMP019,CUST005018,2024-09-20,True,False,0.0
RESP026126,CMP001,CUST001125,2023-11-17,True,False,0.0
RESP026127,CMP021,CUST000020,2023-12-09,True,False,0.0
RESP026128,CMP021,CUST008804,2024-02-01,True,False,0.0
RESP026129,CMP008,CUST000580,2023-02-13,True,False,0.0
RESP026130,CMP023,CUST001529,2024-09-13,True,False,0.0
RESP026131,CMP012,CUST006287,2024-11-19,True,False,0.0
RESP026132,CMP001,CUST019451,2023-08-09,True,False,0.0
RESP026133,CMP016,CUST005643,2024-06-23,True,False,0.0
RESP026134,CMP010,CUST010360,2024-04-25,True,False,0.0
RESP026135,CMP020,CUST008220,2024-12-22,True,False,0.0
RESP026136,CMP009,CUST011108,2024-12-19,True,False,0.0
RESP026137,CMP013,CUST012039,2024-11-15,True,False,0.0
RESP026138,CMP024,CUST011887,2024-08-18,True,False,0.0
RESP026139,CMP020,CUST010095,2024-08-02,True,False,0.0
RESP026140,CMP003,CUST019589,2023-12-12,True,False,0.0
RESP026141,CMP016,CUST007688,2024-01-18,True,False,0.0
RESP026142,CMP012,CUST018841,2024-04-04,True,False,0.0
RESP026143,CMP024,CUST006095,2023-01-05,True,False,0.0
RESP026144,CMP019,CUST018213,2023-05-24,True,False,0.0
RESP026145,CMP017,CUST007411,2024-03-01,True,False,0.0
RESP026146,CMP009,CUST004060,2023-08-10,True,True,65.61
RESP026147,CMP020,CUST006805,2024-10-07,True,False,0.0
RESP026148,CMP018,CUST003135,2023-06-27,True,False,0.0
RESP026149,CMP019,CUST015188,2024-01-22,True,False,0.0
RESP026150,CMP006,CUST000550,2024-03-11,True,False,0.0
RESP026151,CMP020,CUST006024,2023-06-28,True,True,109.38
RESP026152,CMP006,CUST006899,2023-08-11,True,False,0.0
RESP026153,CMP010,CUST001638,2023-12-12,True,True,81.92
RESP026154,CMP019,CUST008411,2024-03-07,True,False,0.0
RESP026155,CMP010,CUST004060,2024-12-16,True,False,0.0
RESP026156,CMP020,CUST018655,2023-03-30,True,False,0.0
RESP026157,CMP015,CUST001868,2024-10-12,True,False,0.0
RESP026158,CMP003,CUST004824,2024-01-18,True,False,0.0
RESP026159,CMP020,CUST014839,2024-04-17,True,False,0.0
RESP026160,CMP005,CUST008664,2024-05-06,True,False,0.0
RESP026161,CMP001,CUST004920,2023-05-15,True,True,130.38
RESP026162,CMP017,CUST001859,2023-09-05,True,False,0.0
RESP026163,CMP005,CUST002216,2024-08-11,True,False,0.0
RESP026164,CMP017,CUST005479,2023-05-19,True,False,0.0
RESP026165,CMP003,CUST012697,2024-03-27,True,False,0.0
RESP026166,CMP023,CUST009568,2024-01-02,True,False,0.0
RESP026167,CMP017,CUST009740,2024-04-11,True,False,0.0
RESP026168,CMP017,CUST008886,2023-03-18,True,False,0.0
RESP026169,CMP008,CUST014936,2024-04-02,True,False,0.0
RESP026170,CMP012,CUST006153,2023-10-17,True,False,0.0
RESP026171,CMP019,CUST002011,2024-12-03,True,False,0.0
RESP026172,CMP008,CUST004735,2024-11-17,True,False,0.0
RESP026173,CMP016,CUST003440,2023-08-31,True,False,0.0
RESP026174,CMP023,CUST005377,2023-11-10,True,False,0.0
RESP026175,CMP009,CUST005115,2024-12-16,True,False,0.0
RESP026176,CMP008,CUST019959,2023-01-28,True,True,122.58
RESP026177,CMP008,CUST011399,2023-07-25,True,False,0.0
RESP026178,CMP022,CUST004909,2023-03-02,True,False,0.0
RESP026179,CMP022,CUST017739,2024-01-02,True,False,0.0
RESP026180,CMP011,CUST005829,2023-07-10,True,False,0.0
RESP026181,CMP017,CUST015982,2024-02-02,True,False,0.0
RESP026182,CMP018,CUST010522,2024-03-01,True,False,0.0
RESP026183,CMP012,CUST018878,2024-07-12,True,False,0.0
RESP026184,CMP001,CUST013362,2023-06-05,True,False,0.0
RESP026185,CMP001,CUST004980,2024-07-21,True,False,0.0
RESP026186,CMP013,CUST003456,2024-02-11,True,False,0.0
RESP026187,CMP007,CUST009587,2024-05-08,True,False,0.0
RESP026188,CMP003,CUST009811,2024-05-11,True,False,0.0
RESP026189,CMP024,CUST013139,2023-01-30,True,False,0.0
RESP026190,CMP001,CUST017967,2023-02-07,True,False,0.0
RESP026191,CMP008,CUST004411,2024-04-15,True,False,0.0
RESP026192,CMP020,CUST013610,2023-08-20,True,False,0.0
RESP026193,CMP018,CUST003996,2024-05-06,True,False,0.0
RESP026194,CMP010,CUST008472,2024-01-19,True,False,0.0
RESP026195,CMP008,CUST008623,2024-03-04,True,False,0.0
RESP026196,CMP007,CUST001283,2024-04-23,True,True,62.95
RESP026197,CMP009,CUST002902,2024-06-26,True,False,0.0
RESP026198,CMP012,CUST013693,2024-10-14,True,False,0.0
RESP026199,CMP004,CUST007738,2024-05-28,True,False,0.0
RESP026200,CMP012,CUST014835,2024-01-29,True,False,0.0
RESP026201,CMP006,CUST016497,2024-05-18,True,False,0.0
RESP026202,CMP010,CUST015912,2023-07-15,True,False,0.0
RESP026203,CMP008,CUST005664,2023-02-01,True,False,0.0
RESP026204,CMP016,CUST005455,2023-02-05,True,False,0.0
RESP026205,CMP013,CUST007770,2023-04-27,True,False,0.0
RESP026206,CMP008,CUST001787,2024-09-29,True,False,0.0
RESP026207,CMP007,CUST009967,2023-06-27,True,False,0.0
RESP026208,CMP012,CUST017635,2024-07-15,True,False,0.0
RESP026209,CMP002,CUST001444,2023-05-03,True,False,0.0
RESP026210,CMP019,CUST002407,2024-03-25,True,False,0.0
RESP026211,CMP011,CUST006667,2023-12-29,True,False,0.0
RESP026212,CMP023,CUST000966,2024-06-05,True,False,0.0
RESP026213,CMP021,CUST006794,2024-03-16,True,False,0.0
RESP026214,CMP001,CUST007571,2024-01-05,True,False,0.0
RESP026215,CMP013,CUST010221,2023-11-05,True,True,43.62
RESP026216,CMP018,CUST002186,2023-12-12,True,True,22.02
RESP026217,CMP012,CUST009982,2023-09-03,True,True,221.02
RESP026218,CMP006,CUST007920,2024-01-05,True,False,0.0
RESP026219,CMP021,CUST001904,2024-07-14,True,False,0.0
RESP026220,CMP018,CUST016975,2024-05-21,True,False,0.0
RESP026221,CMP009,CUST015297,2023-04-06,True,False,0.0
RESP026222,CMP012,CUST008003,2023-05-14,True,False,0.0
RESP026223,CMP022,CUST014279,2023-01-20,True,False,0.0
RESP026224,CMP018,CUST015158,2023-02-05,True,False,0.0
RESP026225,CMP017,CUST002865,2024-05-18,True,False,0.0
RESP026226,CMP023,CUST010277,2024-08-22,True,False,0.0
RESP026227,CMP022,CUST005738,2024-02-06,True,False,0.0
RESP026228,CMP001,CUST013138,2024-06-28,True,False,0.0
RESP026229,CMP022,CUST004595,2024-05-01,True,False,0.0
RESP026230,CMP021,CUST004795,2024-07-25,True,True,29.06
RESP026231,CMP006,CUST018139,2023-09-29,True,False,0.0
RESP026232,CMP001,CUST000045,2023-06-09,True,False,0.0
RESP026233,CMP002,CUST011969,2024-08-07,True,True,65.87
RESP026234,CMP011,CUST003967,2023-09-10,True,False,0.0
RESP026235,CMP006,CUST017983,2023-03-18,True,True,189.79
RESP026236,CMP001,CUST011751,2023-04-29,True,False,0.0
RESP026237,CMP003,CUST005189,2024-12-07,True,False,0.0
RESP026238,CMP015,CUST011449,2023-04-23,True,False,0.0
RESP026239,CMP011,CUST001436,2024-01-23,True,False,0.0
RESP026240,CMP018,CUST010306,2023-09-24,True,False,0.0
RESP026241,CMP016,CUST003152,2023-10-05,True,False,0.0
RESP026242,CMP015,CUST011439,2023-07-07,True,False,0.0
RESP026243,CMP007,CUST006492,2024-01-21,True,False,0.0
RESP026244,CMP009,CUST004048,2023-04-02,True,False,0.0
RESP026245,CMP013,CUST012854,2024-05-05,True,False,0.0
RESP026246,CMP019,CUST007204,2023-04-13,True,False,0.0
RESP026247,CMP015,CUST013506,2024-01-08,True,False,0.0
RESP026248,CMP005,CUST015333,2024-03-27,True,False,0.0
RESP026249,CMP012,CUST010702,2024-08-27,True,False,0.0
RESP026250,CMP015,CUST014439,2023-08-21,True,False,0.0
RESP026251,CMP008,CUST008541,2024-02-14,True,False,0.0
RESP026252,CMP016,CUST006860,2023-02-23,True,False,0.0
RESP026253,CMP015,CUST016073,2024-04-09,True,False,0.0
RESP026254,CMP008,CUST011466,2024-10-22,True,False,0.0
RESP026255,CMP016,CUST005616,2023-01-17,True,False,0.0
RESP026256,CMP022,CUST007998,2024-09-04,True,False,0.0
RESP026257,CMP016,CUST014759,2024-05-31,True,False,0.0
RESP026258,CMP004,CUST018644,2023-06-22,True,True,147.53
RESP026259,CMP017,CUST002814,2023-02-25,True,True,74.4
RESP026260,CMP009,CUST010810,2024-05-06,True,False,0.0
RESP026261,CMP003,CUST006549,2023-09-24,True,False,0.0
RESP026262,CMP009,CUST019572,2023-09-09,True,False,0.0
RESP026263,CMP021,CUST005928,2024-08-28,True,False,0.0
RESP026264,CMP016,CUST004535,2023-08-13,True,True,89.65
RESP026265,CMP014,CUST001431,2023-10-31,True,True,388.97
RESP026266,CMP023,CUST016131,2023-02-19,True,False,0.0
RESP026267,CMP001,CUST010167,2023-03-14,True,False,0.0
RESP026268,CMP003,CUST001645,2023-02-28,True,True,325.72
RESP026269,CMP001,CUST004193,2024-04-21,True,False,0.0
RESP026270,CMP013,CUST003981,2024-08-13,True,False,0.0
RESP026271,CMP009,CUST014569,2024-09-05,True,False,0.0
RESP026272,CMP002,CUST018394,2023-11-26,True,False,0.0
RESP026273,CMP003,CUST019706,2024-12-20,True,False,0.0
RESP026274,CMP012,CUST018340,2024-09-25,True,False,0.0
RESP026275,CMP008,CUST018203,2023-03-29,True,False,0.0
RESP026276,CMP022,CUST012001,2023-12-06,True,False,0.0
RESP026277,CMP003,CUST009354,2024-11-28,True,False,0.0
RESP026278,CMP016,CUST012657,2023-08-25,True,True,100.04
RESP026279,CMP002,CUST011259,2023-04-16,True,False,0.0
RESP026280,CMP001,CUST001635,2023-10-06,True,True,97.65
RESP026281,CMP021,CUST003715,2024-05-11,True,True,236.78
RESP026282,CMP011,CUST018657,2023-08-14,True,False,0.0
RESP026283,CMP023,CUST001874,2024-09-23,True,False,0.0
RESP026284,CMP011,CUST008894,2024-02-04,True,True,101.71
RESP026285,CMP011,CUST014488,2023-05-27,True,False,0.0
RESP026286,CMP023,CUST018249,2023-10-16,True,False,0.0
RESP026287,CMP022,CUST007011,2023-09-20,True,False,0.0
RESP026288,CMP015,CUST016872,2023-04-19,True,False,0.0
RESP026289,CMP016,CUST002942,2024-07-27,True,False,0.0
RESP026290,CMP010,CUST006587,2023-09-28,True,False,0.0
RESP026291,CMP018,CUST010891,2023-11-02,True,True,134.3
RESP026292,CMP012,CUST000638,2024-07-07,True,False,0.0
RESP026293,CMP013,CUST012085,2024-09-21,True,False,0.0
RESP026294,CMP016,CUST010494,2023-06-20,True,False,0.0
RESP026295,CMP001,CUST000238,2024-11-16,True,False,0.0
RESP026296,CMP004,CUST017994,2023-12-04,True,False,0.0
RESP026297,CMP005,CUST016894,2024-12-11,True,True,119.63
RESP026298,CMP013,CUST004438,2023-07-28,True,False,0.0
RESP026299,CMP024,CUST010986,2024-07-17,True,False,0.0
