card_id,customer_id,product_id,card_type,issue_date,credit_limit,credit_utilization,monthly_spend,avg_transaction_value,is_active,digital_wallet_enabled,late_payment_flag
CARD006117,CUST010666,PRD04,Debit Card,2024-12-19,0.0,,84.1,64.86,True,True,False
CARD006118,CUST010666,PRD03,Credit Card,2024-12-30,5220.0,0.174,75.21,63.84,True,True,False
CARD006119,CUST010669,PRD03,Credit Card,2020-04-26,6820.0,0.182,51.08,13.23,True,True,False
CARD006120,CUST010672,PRD04,Debit Card,2021-04-15,0.0,,401.22,88.04,True,True,False
CARD006121,CUST010673,PRD04,Debit Card,2023-02-06,0.0,,284.18,47.26,True,False,False
CARD006122,CUST010673,PRD03,Credit Card,2019-08-16,11660.0,0.52,252.04,66.93,True,False,False
CARD006123,CUST010674,PRD03,Credit Card,2024-03-22,10890.0,0.227,62.45,18.41,True,False,False
CARD006124,CUST010675,PRD03,Credit Card,2021-02-27,3560.0,0.428,51.1,58.63,True,True,False
CARD006125,CUST010679,PRD03,Credit Card,2023-05-25,14260.0,0.376,337.73,26.2,True,True,True
CARD006126,CUST010680,PRD04,Debit Card,2023-04-27,0.0,,181.26,13.24,True,True,False
CARD006127,CUST010681,PRD03,Credit Card,2018-06-15,11770.0,0.096,133.64,66.18,True,True,False
CARD006128,CUST010684,PRD03,Credit Card,2024-05-31,10230.0,0.125,137.9,53.1,True,False,False
CARD006129,CUST010686,PRD03,Credit Card,2023-01-28,4110.0,0.443,393.68,88.36,True,False,False
CARD006130,CUST010686,PRD04,Debit Card,2021-10-26,0.0,,287.88,53.62,True,False,False
CARD006131,CUST010687,PRD04,Debit Card,2024-01-16,0.0,,79.48,14.34,True,False,False
CARD006132,CUST010689,PRD03,Credit Card,2020-05-15,6030.0,0.201,80.82,72.22,True,True,False
CARD006133,CUST010693,PRD04,Debit Card,2022-10-22,0.0,,166.47,73.23,True,False,False
CARD006134,CUST010693,PRD03,Credit Card,2019-06-27,8430.0,0.075,149.78,35.15,True,True,True
CARD006135,CUST010694,PRD03,Credit Card,2023-08-05,7050.0,0.241,287.07,56.06,True,True,False
CARD006136,CUST010696,PRD03,Credit Card,2024-05-25,11410.0,0.078,207.73,86.87,True,False,False
CARD006137,CUST010699,PRD04,Debit Card,2023-03-26,0.0,,118.2,22.8,True,True,False
CARD006138,CUST010701,PRD03,Credit Card,2022-09-26,10330.0,0.461,191.53,69.46,True,True,False
CARD006139,CUST010709,PRD03,Credit Card,2022-01-24,8390.0,0.472,152.1,12.15,False,False,False
CARD006140,CUST010710,PRD03,Credit Card,2024-06-25,1700.0,0.291,60.0,42.19,True,False,False
CARD006141,CUST010711,PRD03,Credit Card,2022-03-16,13970.0,0.447,306.19,30.24,True,False,True
CARD006142,CUST010715,PRD04,Debit Card,2023-03-05,0.0,,222.28,73.58,True,False,False
CARD006143,CUST010717,PRD03,Credit Card,2024-07-17,1560.0,0.439,343.09,24.21,True,True,False
CARD006144,CUST010718,PRD04,Debit Card,2024-09-24,0.0,,161.4,75.9,True,False,False
CARD006145,CUST010719,PRD04,Debit Card,2022-03-21,0.0,,72.25,83.22,True,False,False
CARD006146,CUST010720,PRD04,Debit Card,2023-01-08,0.0,,551.41,17.56,True,False,False
CARD006147,CUST010723,PRD03,Credit Card,2023-01-02,1430.0,0.717,85.43,28.74,True,True,False
CARD006148,CUST010724,PRD04,Debit Card,2022-07-19,0.0,,200.64,61.82,True,False,False
CARD006149,CUST010727,PRD04,Debit Card,2023-09-15,0.0,,148.48,73.12,True,True,False
CARD006150,CUST010728,PRD03,Credit Card,2024-08-13,6140.0,0.394,128.73,58.35,False,False,False
CARD006151,CUST010731,PRD03,Credit Card,2024-12-20,1020.0,0.246,133.53,21.65,True,False,False
CARD006152,CUST010733,PRD03,Credit Card,2023-12-26,4570.0,0.608,44.8,23.67,True,True,False
CARD006153,CUST010741,PRD03,Credit Card,2024-08-03,9750.0,0.361,310.79,89.4,True,True,False
CARD006154,CUST010742,PRD03,Credit Card,2024-09-24,10010.0,0.36,107.69,86.74,True,True,False
CARD006155,CUST010742,PRD04,Debit Card,2024-12-12,0.0,,55.99,33.12,True,False,False
CARD006156,CUST010743,PRD04,Debit Card,2018-10-17,0.0,,77.59,46.97,True,False,False
CARD006157,CUST010744,PRD03,Credit Card,2022-02-04,6180.0,0.213,263.0,43.78,True,False,False
CARD006158,CUST010746,PRD04,Debit Card,2021-07-27,0.0,,298.34,55.6,True,True,False
CARD006159,CUST010746,PRD03,Credit Card,2017-09-27,7660.0,0.402,42.45,27.95,True,True,False
CARD006160,CUST010747,PRD04,Debit Card,2017-12-17,0.0,,283.87,43.46,True,False,False
CARD006161,CUST010748,PRD04,Debit Card,2022-12-21,0.0,,238.68,87.38,True,True,False
CARD006162,CUST010749,PRD04,Debit Card,2023-06-07,0.0,,173.66,40.38,True,True,False
CARD006163,CUST010749,PRD03,Credit Card,2020-10-11,14070.0,0.222,12.57,67.14,False,True,False
CARD006164,CUST010752,PRD03,Credit Card,2021-07-14,6350.0,0.734,153.62,40.47,True,True,False
CARD006165,CUST010752,PRD04,Debit Card,2021-04-20,0.0,,208.73,69.83,True,True,False
CARD006166,CUST010755,PRD03,Credit Card,2023-02-15,4970.0,0.351,79.86,56.21,True,False,False
CARD006167,CUST010757,PRD04,Debit Card,2024-12-20,0.0,,179.83,27.55,True,False,False
CARD006168,CUST010758,PRD04,Debit Card,2019-09-30,0.0,,76.89,23.64,True,False,False
CARD006169,CUST010761,PRD04,Debit Card,2019-11-14,0.0,,223.73,78.86,True,True,False
CARD006170,CUST010761,PRD03,Credit Card,2019-08-09,4190.0,0.342,59.83,87.65,True,False,False
CARD006171,CUST010762,PRD03,Credit Card,2024-06-04,1670.0,0.103,303.29,56.85,True,False,False
CARD006172,CUST010765,PRD03,Credit Card,2021-01-27,11100.0,0.126,190.57,56.14,True,False,False
CARD006173,CUST010767,PRD03,Credit Card,2022-10-25,4550.0,0.273,170.06,37.83,True,False,False
CARD006174,CUST010768,PRD03,Credit Card,2024-10-27,1150.0,0.11,341.97,53.36,True,False,False
CARD006175,CUST010768,PRD04,Debit Card,2024-02-07,0.0,,120.39,87.87,True,True,False
CARD006176,CUST010772,PRD03,Credit Card,2023-03-02,10270.0,0.298,112.22,86.66,True,False,False
CARD006177,CUST010772,PRD04,Debit Card,2024-08-25,0.0,,113.32,88.41,True,False,False
CARD006178,CUST010776,PRD03,Credit Card,2023-06-28,5740.0,0.222,160.72,13.55,True,False,False
CARD006179,CUST010777,PRD03,Credit Card,2024-07-04,2860.0,0.261,513.84,14.77,True,True,False
CARD006180,CUST010778,PRD04,Debit Card,2024-09-30,0.0,,15.95,20.54,True,False,False
CARD006181,CUST010778,PRD03,Credit Card,2022-12-22,7490.0,0.278,36.48,80.73,True,True,False
CARD006182,CUST010779,PRD03,Credit Card,2022-12-14,13340.0,0.049,665.58,86.2,True,True,False
CARD006183,CUST010780,PRD03,Credit Card,2024-01-12,14130.0,0.342,190.46,66.81,True,True,False
CARD006184,CUST010784,PRD04,Debit Card,2023-06-17,0.0,,101.94,60.96,True,False,False
CARD006185,CUST010785,PRD03,Credit Card,2023-05-29,6160.0,0.299,129.5,24.73,True,True,False
CARD006186,CUST010786,PRD04,Debit Card,2023-09-02,0.0,,400.81,51.82,True,True,False
CARD006187,CUST010791,PRD03,Credit Card,2024-08-19,5650.0,0.332,306.48,15.3,True,True,False
CARD006188,CUST010791,PRD04,Debit Card,2022-06-26,0.0,,43.03,89.68,False,True,False
CARD006189,CUST010792,PRD03,Credit Card,2024-03-21,9770.0,0.645,263.59,25.06,True,True,False
CARD006190,CUST010793,PRD03,Credit Card,2021-05-04,7450.0,0.231,156.96,48.81,True,False,False
CARD006191,CUST010793,PRD04,Debit Card,2021-11-26,0.0,,99.66,9.76,True,False,False
CARD006192,CUST010794,PRD03,Credit Card,2020-01-25,11920.0,0.24,345.4,9.39,True,False,False
CARD006193,CUST010797,PRD03,Credit Card,2024-05-20,9630.0,0.452,80.85,68.82,True,True,False
CARD006194,CUST010797,PRD04,Debit Card,2024-02-07,0.0,,237.99,22.56,True,False,False
CARD006195,CUST010798,PRD04,Debit Card,2024-04-09,0.0,,260.88,63.99,True,True,False
CARD006196,CUST010800,PRD03,Credit Card,2024-02-01,10540.0,0.455,50.07,66.84,False,False,False
CARD006197,CUST010808,PRD03,Credit Card,2024-08-24,2280.0,0.783,107.87,70.49,True,False,False
CARD006198,CUST010809,PRD03,Credit Card,2022-11-27,8300.0,0.598,192.93,89.89,True,True,False
CARD006199,CUST010811,PRD04,Debit Card,2024-12-03,0.0,,344.06,11.04,True,False,False
CARD006200,CUST010814,PRD04,Debit Card,2024-12-05,0.0,,176.97,84.43,True,False,False
CARD006201,CUST010815,PRD04,Debit Card,2022-09-19,0.0,,37.1,76.04,True,True,False
CARD006202,CUST010816,PRD04,Debit Card,2018-11-10,0.0,,63.58,47.77,True,False,False
CARD006203,CUST010817,PRD03,Credit Card,2024-09-13,14210.0,0.372,148.12,46.64,True,True,False
CARD006204,CUST010820,PRD04,Debit Card,2022-02-06,0.0,,243.49,74.66,True,True,False
CARD006205,CUST010821,PRD04,Debit Card,2023-02-25,0.0,,307.01,12.67,True,True,False
CARD006206,CUST010822,PRD03,Credit Card,2023-12-05,14920.0,0.228,677.0,59.54,True,True,False
CARD006207,CUST010824,PRD03,Credit Card,2024-09-15,4460.0,0.185,218.27,80.89,True,True,False
CARD006208,CUST010826,PRD03,Credit Card,2018-10-27,4750.0,0.324,41.01,69.4,True,False,False
CARD006209,CUST010827,PRD03,Credit Card,2021-08-21,8290.0,0.682,127.18,74.13,True,False,True
CARD006210,CUST010828,PRD03,Credit Card,2022-01-23,6770.0,0.145,237.08,74.12,True,True,False
CARD006211,CUST010829,PRD04,Debit Card,2024-08-27,0.0,,105.09,32.65,True,False,False
CARD006212,CUST010830,PRD04,Debit Card,2024-11-11,0.0,,220.33,10.41,True,True,False
CARD006213,CUST010832,PRD04,Debit Card,2021-10-07,0.0,,396.03,43.83,True,False,False
CARD006214,CUST010832,PRD03,Credit Card,2024-03-31,5850.0,0.332,362.07,64.31,True,True,False
CARD006215,CUST010833,PRD03,Credit Card,2024-05-25,5690.0,0.374,65.29,86.1,True,True,False
CARD006216,CUST010837,PRD04,Debit Card,2022-02-23,0.0,,163.79,35.44,True,False,False
CARD006217,CUST010838,PRD04,Debit Card,2021-06-15,0.0,,95.65,10.4,True,True,False
CARD006218,CUST010839,PRD03,Credit Card,2024-11-30,1490.0,0.377,98.44,31.09,True,False,False
CARD006219,CUST010840,PRD04,Debit Card,2021-05-01,0.0,,200.25,55.65,True,True,False
CARD006220,CUST010840,PRD03,Credit Card,2020-11-19,2110.0,0.236,222.07,31.61,True,True,False
CARD006221,CUST010843,PRD03,Credit Card,2024-11-27,11200.0,0.488,202.64,13.31,True,False,False
CARD006222,CUST010846,PRD04,Debit Card,2022-01-04,0.0,,79.27,10.14,True,True,False
CARD006223,CUST010847,PRD03,Credit Card,2023-12-18,1030.0,0.128,81.78,88.63,True,False,False
CARD006224,CUST010849,PRD03,Credit Card,2023-11-12,3430.0,0.232,78.44,44.13,True,False,False
CARD006225,CUST010850,PRD03,Credit Card,2024-03-13,10710.0,0.095,296.16,8.0,False,False,False
CARD006226,CUST010852,PRD03,Credit Card,2024-01-16,4580.0,0.335,398.36,86.24,True,False,False
CARD006227,CUST010853,PRD04,Debit Card,2023-02-07,0.0,,203.2,62.96,True,False,False
CARD006228,CUST010860,PRD04,Debit Card,2019-02-24,0.0,,186.66,33.76,True,True,False
CARD006229,CUST010861,PRD04,Debit Card,2021-08-05,0.0,,53.94,43.8,True,True,False
CARD006230,CUST010866,PRD04,Debit Card,2019-03-06,0.0,,377.83,76.16,True,True,False
CARD006231,CUST010867,PRD04,Debit Card,2020-05-04,0.0,,364.87,46.64,True,True,False
CARD006232,CUST010868,PRD04,Debit Card,2023-07-05,0.0,,144.82,31.69,True,False,False
CARD006233,CUST010869,PRD03,Credit Card,2024-01-01,1210.0,0.388,354.48,68.63,True,False,False
CARD006234,CUST010870,PRD03,Credit Card,2024-02-13,10480.0,0.308,145.36,29.67,True,False,True
CARD006235,CUST010872,PRD04,Debit Card,2024-10-13,0.0,,284.78,42.6,True,False,False
CARD006236,CUST010873,PRD04,Debit Card,2019-08-19,0.0,,406.43,86.82,True,True,False
CARD006237,CUST010874,PRD03,Credit Card,2023-11-13,5030.0,0.226,112.72,30.76,False,True,False
CARD006238,CUST010877,PRD03,Credit Card,2022-10-06,10280.0,0.585,103.73,61.38,True,True,False
CARD006239,CUST010877,PRD04,Debit Card,2022-01-11,0.0,,329.34,34.07,True,False,False
CARD006240,CUST010878,PRD04,Debit Card,2020-10-13,0.0,,61.68,43.76,False,True,False
CARD006241,CUST010881,PRD04,Debit Card,2023-01-11,0.0,,139.02,74.35,True,True,False
CARD006242,CUST010881,PRD03,Credit Card,2020-08-10,8060.0,0.527,116.69,29.42,True,True,False
CARD006243,CUST010882,PRD03,Credit Card,2024-05-27,1190.0,0.503,283.14,89.61,True,True,False
CARD006244,CUST010882,PRD04,Debit Card,2023-03-24,0.0,,235.68,75.03,True,True,False
CARD006245,CUST010884,PRD03,Credit Card,2024-09-24,7160.0,0.41,206.18,85.46,True,True,False
CARD006246,CUST010884,PRD04,Debit Card,2022-09-02,0.0,,304.33,35.3,True,True,False
CARD006247,CUST010887,PRD03,Credit Card,2024-11-09,3300.0,0.188,97.66,88.42,True,True,True
CARD006248,CUST010889,PRD04,Debit Card,2024-05-13,0.0,,374.46,38.73,True,True,False
CARD006249,CUST010890,PRD04,Debit Card,2024-07-30,0.0,,159.1,8.68,True,True,False
CARD006250,CUST010892,PRD04,Debit Card,2024-10-04,0.0,,171.05,39.48,True,True,False
CARD006251,CUST010893,PRD04,Debit Card,2024-06-21,0.0,,164.04,45.46,True,True,False
CARD006252,CUST010895,PRD03,Credit Card,2024-10-07,4580.0,0.604,38.79,12.87,True,True,False
CARD006253,CUST010896,PRD03,Credit Card,2020-03-10,3780.0,0.621,31.51,40.49,True,False,True
CARD006254,CUST010896,PRD04,Debit Card,2019-09-17,0.0,,325.79,87.98,True,False,False
CARD006255,CUST010898,PRD04,Debit Card,2022-10-14,0.0,,124.72,44.95,False,False,False
CARD006256,CUST010898,PRD03,Credit Card,2020-08-23,14370.0,0.613,160.69,59.32,True,True,False
CARD006257,CUST010899,PRD04,Debit Card,2024-12-31,0.0,,186.3,23.43,True,True,False
CARD006258,CUST010904,PRD04,Debit Card,2022-01-03,0.0,,126.48,56.39,True,True,False
CARD006259,CUST010906,PRD03,Credit Card,2023-08-08,9840.0,0.168,277.87,67.38,True,False,False
CARD006260,CUST010907,PRD03,Credit Card,2022-07-07,13380.0,0.26,281.52,69.14,True,True,False
CARD006261,CUST010910,PRD04,Debit Card,2019-01-14,0.0,,22.36,36.06,True,True,False
CARD006262,CUST010910,PRD03,Credit Card,2023-10-06,11240.0,0.295,75.36,80.35,True,True,False
CARD006263,CUST010911,PRD03,Credit Card,2022-02-10,1390.0,0.193,463.61,36.22,True,False,False
CARD006264,CUST010912,PRD04,Debit Card,2024-08-02,0.0,,111.14,47.27,True,True,False
CARD006265,CUST010913,PRD04,Debit Card,2023-12-01,0.0,,41.99,46.01,True,True,False
CARD006266,CUST010913,PRD03,Credit Card,2021-12-30,6730.0,0.322,223.22,35.44,True,False,True
CARD006267,CUST010915,PRD04,Debit Card,2017-09-10,0.0,,81.01,50.61,True,True,False
CARD006268,CUST010916,PRD03,Credit Card,2023-10-11,8350.0,0.161,208.27,82.01,True,True,False
CARD006269,CUST010916,PRD04,Debit Card,2023-06-28,0.0,,42.5,42.8,False,True,False
CARD006270,CUST010917,PRD04,Debit Card,2019-11-20,0.0,,50.12,24.81,True,False,False
CARD006271,CUST010917,PRD03,Credit Card,2018-05-29,13630.0,0.402,288.54,73.06,True,True,False
CARD006272,CUST010918,PRD03,Credit Card,2022-03-01,5380.0,0.512,163.34,25.53,True,True,False
CARD006273,CUST010919,PRD03,Credit Card,2019-02-27,4910.0,0.39,512.74,19.55,True,True,False
CARD006274,CUST010920,PRD04,Debit Card,2021-04-03,0.0,,120.19,55.88,True,True,False
CARD006275,CUST010920,PRD03,Credit Card,2021-03-28,7790.0,0.266,66.78,33.09,True,True,False
CARD006276,CUST010924,PRD04,Debit Card,2022-10-13,0.0,,300.55,14.74,True,True,False
CARD006277,CUST010925,PRD03,Credit Card,2023-11-27,13650.0,0.136,128.72,58.02,True,False,False
CARD006278,CUST010926,PRD04,Debit Card,2024-10-09,0.0,,508.17,10.34,True,False,False
CARD006279,CUST010928,PRD04,Debit Card,2021-09-30,0.0,,37.12,16.45,True,True,False
CARD006280,CUST010933,PRD03,Credit Card,2021-01-12,2820.0,0.337,124.01,16.93,False,False,False
CARD006281,CUST010936,PRD04,Debit Card,2022-03-26,0.0,,74.24,53.65,True,False,False
CARD006282,CUST010937,PRD04,Debit Card,2021-12-24,0.0,,340.24,35.19,True,False,False
CARD006283,CUST010938,PRD04,Debit Card,2024-10-02,0.0,,164.17,8.83,True,False,False
CARD006284,CUST010939,PRD03,Credit Card,2022-07-25,8510.0,0.414,143.3,86.34,True,True,False
CARD006285,CUST010940,PRD03,Credit Card,2024-02-21,7740.0,0.147,55.44,76.32,True,True,False
CARD006286,CUST010942,PRD04,Debit Card,2024-03-23,0.0,,340.14,60.92,True,False,False
CARD006287,CUST010945,PRD03,Credit Card,2019-11-02,5100.0,0.437,146.49,43.42,True,False,False
CARD006288,CUST010946,PRD03,Credit Card,2023-07-24,5690.0,0.178,180.19,40.03,True,True,False
CARD006289,CUST010950,PRD04,Debit Card,2022-11-07,0.0,,64.96,59.5,True,True,False
CARD006290,CUST010951,PRD04,Debit Card,2024-11-28,0.0,,47.07,51.8,True,True,False
CARD006291,CUST010951,PRD03,Credit Card,2021-10-21,9140.0,0.191,197.74,22.61,True,False,False
CARD006292,CUST010953,PRD03,Credit Card,2022-11-06,8080.0,0.151,42.41,59.15,True,True,False
CARD006293,CUST010954,PRD03,Credit Card,2023-09-01,10290.0,0.124,93.4,89.39,True,True,False
CARD006294,CUST010958,PRD04,Debit Card,2024-03-07,0.0,,96.81,8.68,True,False,False
CARD006295,CUST010959,PRD03,Credit Card,2019-08-11,1520.0,0.103,98.84,39.9,True,True,False
CARD006296,CUST010959,PRD04,Debit Card,2018-03-14,0.0,,150.68,8.96,True,True,False
CARD006297,CUST010960,PRD03,Credit Card,2024-02-09,6190.0,0.114,196.16,8.85,True,True,False
CARD006298,CUST010963,PRD04,Debit Card,2017-03-04,0.0,,266.28,86.72,True,False,False
CARD006299,CUST010964,PRD04,Debit Card,2022-05-31,0.0,,319.21,65.78,True,True,False
CARD006300,CUST010967,PRD04,Debit Card,2022-09-08,0.0,,150.12,86.44,True,True,False
CARD006301,CUST010968,PRD04,Debit Card,2022-12-28,0.0,,237.6,39.72,True,False,False
CARD006302,CUST010972,PRD03,Credit Card,2021-10-12,13580.0,0.256,98.51,61.05,True,True,False
CARD006303,CUST010975,PRD04,Debit Card,2023-05-03,0.0,,77.71,13.09,True,True,False
CARD006304,CUST010976,PRD03,Credit Card,2024-10-26,4300.0,0.734,601.94,25.23,True,False,False
CARD006305,CUST010979,PRD03,Credit Card,2020-03-17,10650.0,0.094,53.4,73.63,True,False,False
CARD006306,CUST010980,PRD04,Debit Card,2022-03-27,0.0,,142.06,50.69,True,False,False
CARD006307,CUST010981,PRD04,Debit Card,2024-10-31,0.0,,123.71,70.45,True,True,False
CARD006308,CUST010982,PRD03,Credit Card,2019-12-07,3910.0,0.01,185.45,13.73,False,True,False
CARD006309,CUST010985,PRD04,Debit Card,2019-12-31,0.0,,327.32,84.1,True,False,False
CARD006310,CUST010985,PRD03,Credit Card,2019-11-10,12460.0,0.144,50.49,84.18,True,True,False
CARD006311,CUST010987,PRD04,Debit Card,2021-07-15,0.0,,277.91,39.92,True,False,False
CARD006312,CUST010987,PRD03,Credit Card,2023-07-11,11780.0,0.453,94.24,24.16,True,False,True
CARD006313,CUST010991,PRD04,Debit Card,2020-09-02,0.0,,145.43,60.78,True,False,False
CARD006314,CUST010992,PRD04,Debit Card,2018-04-15,0.0,,82.85,89.41,True,False,False
CARD006315,CUST010994,PRD04,Debit Card,2020-07-27,0.0,,135.06,65.78,True,True,False
CARD006316,CUST010997,PRD03,Credit Card,2019-06-05,13470.0,0.427,226.05,46.85,True,True,False
CARD006317,CUST010998,PRD03,Credit Card,2021-06-03,6540.0,0.267,180.3,23.85,True,False,False
CARD006318,CUST010999,PRD04,Debit Card,2023-02-27,0.0,,337.14,70.28,False,False,False
CARD006319,CUST011002,PRD04,Debit Card,2020-02-22,0.0,,13.54,13.74,True,False,False
CARD006320,CUST011005,PRD04,Debit Card,2024-12-24,0.0,,241.0,57.68,True,False,False
CARD006321,CUST011009,PRD03,Credit Card,2024-02-05,2200.0,0.395,427.68,8.08,True,False,False
CARD006322,CUST011011,PRD04,Debit Card,2024-07-16,0.0,,121.11,51.01,True,False,False
CARD006323,CUST011014,PRD04,Debit Card,2024-10-04,0.0,,95.26,69.36,True,True,False
CARD006324,CUST011016,PRD04,Debit Card,2022-10-20,0.0,,184.52,41.61,True,False,False
CARD006325,CUST011019,PRD04,Debit Card,2024-11-21,0.0,,327.07,14.98,True,True,False
CARD006326,CUST011020,PRD03,Credit Card,2023-11-12,14090.0,0.414,292.97,27.7,True,False,False
CARD006327,CUST011020,PRD04,Debit Card,2024-05-16,0.0,,132.36,11.64,True,True,False
CARD006328,CUST011024,PRD03,Credit Card,2024-10-31,10680.0,0.795,202.72,23.53,True,True,False
CARD006329,CUST011024,PRD04,Debit Card,2022-10-19,0.0,,115.24,43.94,True,True,False
CARD006330,CUST011026,PRD04,Debit Card,2024-06-04,0.0,,140.83,70.6,True,True,False
CARD006331,CUST011028,PRD03,Credit Card,2021-05-17,4730.0,0.59,420.64,52.74,True,True,False
CARD006332,CUST011029,PRD03,Credit Card,2024-06-23,2200.0,0.161,326.06,52.19,True,True,False
CARD006333,CUST011030,PRD03,Credit Card,2024-10-22,3000.0,0.579,256.21,80.65,True,False,False
CARD006334,CUST011033,PRD03,Credit Card,2024-07-23,8040.0,0.074,175.87,71.93,True,False,False
CARD006335,CUST011036,PRD03,Credit Card,2022-12-30,3040.0,0.139,46.81,79.41,True,True,False
CARD006336,CUST011036,PRD04,Debit Card,2024-08-08,0.0,,178.34,77.43,True,False,False
CARD006337,CUST011040,PRD03,Credit Card,2020-09-07,6370.0,0.326,306.28,20.79,True,False,False
CARD006338,CUST011046,PRD04,Debit Card,2018-04-19,0.0,,245.48,8.34,True,False,False
CARD006339,CUST011057,PRD04,Debit Card,2017-11-21,0.0,,156.68,38.75,True,False,False
CARD006340,CUST011059,PRD03,Credit Card,2023-06-02,14160.0,0.252,253.08,17.71,True,False,False
CARD006341,CUST011060,PRD03,Credit Card,2024-10-25,560.0,0.59,245.04,9.34,True,False,False
CARD006342,CUST011060,PRD04,Debit Card,2024-05-07,0.0,,407.97,35.13,True,True,False
CARD006343,CUST011062,PRD04,Debit Card,2024-12-06,0.0,,328.14,47.66,False,True,False
CARD006344,CUST011066,PRD03,Credit Card,2024-12-24,13000.0,0.235,135.06,71.18,True,True,False
CARD006345,CUST011069,PRD04,Debit Card,2024-07-05,0.0,,213.77,21.98,True,False,False
CARD006346,CUST011072,PRD03,Credit Card,2018-05-22,1600.0,0.366,362.1,17.99,True,False,False
CARD006347,CUST011075,PRD03,Credit Card,2019-08-26,2390.0,0.359,112.49,25.36,True,False,False
CARD006348,CUST011076,PRD04,Debit Card,2024-03-22,0.0,,89.57,11.31,True,False,False
CARD006349,CUST011081,PRD03,Credit Card,2024-11-20,3220.0,0.354,186.78,24.53,True,True,False
CARD006350,CUST011082,PRD03,Credit Card,2022-01-29,8850.0,0.437,631.94,39.48,True,True,False
CARD006351,CUST011083,PRD03,Credit Card,2024-12-30,14820.0,0.083,117.99,83.62,True,True,False
